"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"52134"	"TRINITY_DN928_c0_g3"	-0.121027848553595	7.4977502806422	-1.00788215174492	0.333958251739738	0.513924626140526	-7.00812050672352	"Unchanged"	5992.09	5644.21	4105.94	4940.53	4905.64	4745.9	4851.86	4794.57	4733.63	4413.41
"52135"	"TRINITY_DN928_c0_g4"	-0.109212971303846	5.99513346428739	-0.578596793535492	0.573861610276199	0.723945421420219	-7.229781736068	"Unchanged"	2063.36	2366.6	1347.51	1452.5	2014.02	1537.4	2060.87	1749.49	1485.65	1506.76
"52136"	"TRINITY_DN928_c1_g1"	0.0642903856873729	3.26509427653677	0.607010032587662	0.55547378562298	0.710120215151119	-6.81148693619961	"Unchanged"	262.78	240.37	252.8	286.98	233.36	291.02	215.15	258.04	318.46	256.87
"52137"	"TRINITY_DN928_c10_g2"	-0.666658376387386	-0.0769808089827676	-2.76463334686291	0.017527624542262	0.0708964844558768	-3.20559718989056	"Unchanged"	48.77	26.71	35.5	28.18	31.99	14.97	15.71	21.35	18.73	23.43
"52138"	"TRINITY_DN928_c12_g1"	-0.949729886500447	-0.011158661666698	-4.37044471051452	0.000973196389522965	0.0101853232292753	-0.476902194420676	"Unchanged"	45.47	33.96	48.62	28	42.41	20.55	11	21.66	24.55	12.08
"52139"	"TRINITY_DN928_c2_g1"	-0.116913826044209	1.55461598638501	-0.408708290025	0.690156077733607	0.809520588816471	-6.53763952398139	"Unchanged"	117.51	79.71	59.52	48.07	153.39	81.57	54	64.01	127.2	61.19
"52140"	"TRINITY_DN928_c5_g1"	0.525846828723465	0.725552352895526	2.70077281953378	0.0197017706886595	0.0765136558110377	-3.45573574111036	"Unchanged"	38.76	32.27	45.98	31.42	48.6	40.03	50.31	48.01	75.01	49.1
"52141"	"TRINITY_DN928_c6_g1"	-0.403873588665067	0.537161185906204	-1.32107023838607	0.211802988099849	0.381424902352048	-5.53204500760469	"Unchanged"	35.27	46.2	49.25	50.38	56.63	49.76	12.43	41.42	29.59	40.83
"52142"	"TRINITY_DN9280_c0_g1"	0.197445119910605	5.55856587560134	1.93515060837705	0.077581806024236	0.193602129356956	-5.61044223686064	"Unchanged"	1135.84	1171.3	1527.83	944.47	1308.81	1255.41	1077.33	1464.76	1738.45	1319.14
"52143"	"TRINITY_DN9280_c0_g2"	-0.125369220847887	6.78899873377989	-1.74614252770439	0.107034411603547	0.240586357613378	-6.01221955153854	"Unchanged"	3337.49	2966.34	3157.56	3047.28	3301.12	3252.4	2687.2	2952.9	2996.76	2400.3
"52144"	"TRINITY_DN9280_c0_g3"	0.765364557909569	0.723258093348625	4.00568189394626	0.00184164255083088	0.0155193191030322	-1.16771614245622	"Unchanged"	48	31	36	26	41	50	46	69	80	43
"52145"	"TRINITY_DN9280_c1_g1"	1.05356202294818	2.99910636063387	6.19523537189324	5.22846569548292e-05	0.00162006582529713	2.09629038557073	"Up-regulated"	134.53	117.45	207.31	157.65	154.6	340.57	201.99	316.39	456.61	288.3
"52146"	"TRINITY_DN9280_c2_g1"	-0.0277811186971245	1.35322883724486	-0.139549906745238	0.891395703391225	0.938407462012911	-6.56990671943714	"Unchanged"	68.26	65.29	79.8	58.46	84.25	51.39	69.74	88.05	61.68	68.82
"52147"	"TRINITY_DN92805_c0_g1"	-0.574328061756756	-1.54882751219965	-1.52258415164444	0.154497274009802	0.308478441711653	-4.75454527387813	"Unchanged"	17	12	9	11	14	7	2	4	12	9
"52148"	"TRINITY_DN9281_c0_g1"	-0.336338275526139	4.70604870301265	-2.63265713310516	0.0223141149818299	0.0832914852476911	-4.32531299940426	"Unchanged"	965.66	670.79	975.25	618.77	841.66	680.69	515.77	678.63	877.45	451.14
"52149"	"TRINITY_DN9281_c1_g1"	-1.14064495523247	3.94090941724097	-3.81908980552751	0.00256681703052499	0.0192727422842745	-2.03318726688052	"Down-regulated"	827.49	562.79	495.33	449.89	872.04	284.5	115.2	453.6	269.2	421.46
"52150"	"TRINITY_DN9281_c2_g1"	-0.106366856049812	-1.47590463427964	-0.210339425808812	0.837031458960044	0.906264388139494	-5.80746738477313	"Unchanged"	6.07	14.45	10.54	19.85	9.38	5.96	4.96	14.15	5.1	12.97
"52151"	"TRINITY_DN9282_c0_g1"	-0.186229636820524	3.58412295356824	-1.48802357323493	0.163268181562592	0.320549590997504	-5.97817663279853	"Unchanged"	418	345	366	251	363	289.02	297	355	312.01	283
"52152"	"TRINITY_DN9282_c0_g2"	-0.101531609974219	3.8760375821192	-1.03675561339269	0.320861469952208	0.500759697344998	-6.57162285700212	"Unchanged"	443.52	379.89	465.89	310.08	481.01	393.52	355.84	391.38	468.76	327.3
"52153"	"TRINITY_DN9282_c1_g1"	0.386932187422588	1.89238387978822	1.81176682870898	0.095821865828216	0.223521340835549	-5.15836988301695	"Unchanged"	109.74	94.81	104.94	77.65	67.24	97.09	91.8	82.92	192.96	126.89
"52154"	"TRINITY_DN9282_c2_g1"	0.112568989389646	2.74554915776776	0.417881196353805	0.683622187895735	0.804685215154019	-6.80268783992482	"Unchanged"	182.94	181.16	138.5	218.33	162.66	198.95	296.85	215.5	207.14	88.32
"52155"	"TRINITY_DN9283_c0_g1"	-0.292342675428881	3.33403271321808	-3.17192711369909	0.00830300416799885	0.0425644391801721	-3.12346309755698	"Unchanged"	306.59	322.44	306.49	262.22	317.75	240.35	215.96	235.07	320.41	232.52
"52156"	"TRINITY_DN9283_c0_g2"	-0.602641422718089	-0.292675234033525	-1.85137608026093	0.0895796143880964	0.213455042766273	-4.63944789891458	"Unchanged"	36.59	18.75	35.42	16.5	45.68	22.12	12.42	9.16	22.18	18.1
"52157"	"TRINITY_DN9283_c0_g3"	-0.135135289888919	-0.841000079653452	-0.316149525300387	0.757473596621677	0.85449673941625	-6.00669775091464	"Unchanged"	20.47	18.77	18.25	25.5	8.3	6.62	18.59	17.66	13.72	11
"52158"	"TRINITY_DN9283_c1_g1"	-0.46256352617551	-0.200640979166454	-1.05403064115783	0.313209405954559	0.493004566611906	-5.66746029558453	"Unchanged"	54.33	15.31	27.97	23.49	38.62	10.9	5.8	32.87	41.82	18.46
"52159"	"TRINITY_DN9283_c1_g2"	0.153992596393013	0.0865275747356593	0.582687034114098	0.571194535913389	0.722088134871938	-6.11454235798857	"Unchanged"	41.5	20.02	25.42	25.73	34.42	24.14	21.98	19.29	45.25	36.85
"52160"	"TRINITY_DN92836_c0_g1"	-0.0865273058918038	-0.334986170855114	-0.316750084644748	0.75702928006644	0.854346107772863	-6.14285940766053	"Unchanged"	22	21	23	20	33	14	11	21	24	29
"52161"	"TRINITY_DN9284_c0_g1"	-0.531331933762502	-1.52757826741349	-0.74392856521426	0.471637728131342	0.639529983168952	-5.53852943124412	"Unchanged"	19	10	12	6	15	23	8	10	1	8
"52162"	"TRINITY_DN9284_c0_g2"	-0.0805479016458393	4.98261452947745	-0.68374011057094	0.507492552364484	0.670692667306265	-7.05129003150442	"Unchanged"	870	839	992	878	844	780	896	864	768	858
"52163"	"TRINITY_DN9284_c1_g1"	-0.35468493460673	3.35722201721659	-3.14337394796831	0.0087490505318869	0.0441151022044925	-3.17911149489632	"Unchanged"	311.46	359.21	297.2	285.4	320.38	272.76	214.9	267.21	304.77	182.62
"52164"	"TRINITY_DN9284_c1_g2"	0.793507394348692	0.13046402423312	2.27369720012815	0.0427403458987895	0.129231529171479	-4.06300642557311	"Unchanged"	38.63	17.42	21.26	10.49	47.29	35.37	30.71	25.65	68.36	34.9
"52165"	"TRINITY_DN9284_c1_g3"	-0.121165589365866	-1.23480154962215	-0.260500952107774	0.799018262265296	0.88151157791671	-5.88435186297244	"Unchanged"	28.17	11.02	5.38	8.59	23.29	11.14	5.07	12.65	16.12	4.58
"52166"	"TRINITY_DN9284_c2_g1"	-0.361647912119512	0.538462437551977	-1.65176797450346	0.125219249834967	0.267762235326847	-5.09928038256421	"Unchanged"	45.42	53.24	44.5	35.37	55.82	40.02	20.33	41.36	48.44	20.29
"52167"	"TRINITY_DN92847_c0_g1"	-0.316078524944709	-1.28360345193395	-0.666170139463716	0.518258529121462	0.679747889319767	-5.67930036803855	"Unchanged"	14.59	16.25	15.86	4.13	23.43	3.4	7.29	14.89	11.94	9.61
"52168"	"TRINITY_DN9285_c0_g1"	0.453287889739386	0.125829860870877	1.06224069407436	0.309620742757094	0.489566028643307	-5.73241096132074	"Unchanged"	40.74	36.1	8.64	23.71	41.78	44.99	31.08	24.57	26.58	39.99
"52169"	"TRINITY_DN9285_c0_g2"	0.0314798286195755	4.58951677621774	0.296082315104484	0.772371354498937	0.864137618894408	-7.19828829331973	"Unchanged"	669.54	728.4	591.66	682.18	588.41	697.75	562.7	723.79	713.07	582.22
"52170"	"TRINITY_DN9285_c0_g3"	1.80757237614424	-1.06261093744524	1.52794159086814	0.153174520502819	0.306722905399796	-4.80356338712425	"Unchanged"	28.85	0	0	36.84	68.95	27.94	16.48	7.51	35.77	41.21
"52171"	"TRINITY_DN9285_c1_g1"	-0.25577173944133	3.72411765921739	-2.77755158442509	0.0171175784989209	0.0696940049505807	-3.91003947757202	"Unchanged"	435.47	372.16	432.29	303.05	426.48	337.31	264.25	336.62	415.31	302.9
"52172"	"TRINITY_DN9286_c0_g1"	0.0543644234234352	5.75427207550977	0.900579463698031	0.386025084849558	0.563887553562252	-6.9614663264216	"Unchanged"	1602.59	1370.49	1475.74	1326.12	1495.21	1550.97	1368.87	1465.14	1661.42	1354.66
"52173"	"TRINITY_DN9286_c2_g1"	-1.59784351974705	-1.5530328144871	-3.41124737394775	0.00536185833995769	0.0317860312772359	-1.97380178257541	"Down-regulated"	15	31	13	11	21	5	2	4	4	5.03
"52174"	"TRINITY_DN9287_c0_g1"	-2.21699578582319	2.05046115680095	-3.04933111335904	0.0103960974923272	0.0493803282425261	-3.04124119439297	"Down-regulated"	211.61	353.14	603.18	45.37	340.24	44.77	77.29	31.51	34.18	96.3
"52175"	"TRINITY_DN9287_c1_g1"	-0.173137618260195	4.31996891817555	-1.15313098690402	0.271935370881737	0.449706195124006	-6.52338531375683	"Unchanged"	674.06	531.34	505.43	478.58	716.43	390.97	529.35	537.68	552.91	568.83
"52176"	"TRINITY_DN9287_c1_g2"	0.0267761865590889	1.68839208332826	0.10728332910915	0.916387020265854	0.952475978412635	-6.65097258282684	"Unchanged"	117.81	85.45	69.24	64.05	109.06	58.22	71.25	91.96	94.33	136.35
"52177"	"TRINITY_DN92876_c0_g1"	0.155786848154367	-0.261049674903045	0.456385956112872	0.656492046925783	0.785266062735397	-6.10434415917069	"Unchanged"	16.17	15.15	30.34	27.46	27.79	17.83	25.14	18.5	18.57	33.94
"52178"	"TRINITY_DN9288_c0_g1"	0.271456822464916	3.59914331046787	2.23808056457037	0.0455500362670315	0.135213579263978	-4.83004935822443	"Unchanged"	309	227	378	302	297	408	295	390	460	280
"52179"	"TRINITY_DN9289_c0_g1"	0.599715634021908	1.12826779794041	3.1406138841116	0.00879342795880632	0.0442803399131152	-2.75544702087533	"Unchanged"	67.66	46.93	54.19	39.25	44.72	74.21	49.23	97.37	92.67	52.97
"52180"	"TRINITY_DN929_c0_g1"	0.335103797996113	7.47599279947938	5.62213073823178	0.000124574030035909	0.00272883852907094	0.720545698144456	"Unchanged"	4448.7	4166.98	4425.44	4083.68	4469.86	5135.84	4973.58	5560.87	6145.13	5590.41
"52181"	"TRINITY_DN929_c1_g2"	0.191506777075392	4.21871280352699	1.72827397997535	0.110284947582816	0.245549542758277	-5.75198625515047	"Unchanged"	489.06	405.02	447.07	489	527.65	527.63	513.98	532	544.95	577.05
"52182"	"TRINITY_DN9290_c0_g1"	-1.25463866868056	4.07192376281476	-5.14400344425317	0.000266269254666114	0.00439757658909028	0.273701262804299	"Down-regulated"	656.78	681.25	1115.52	422.58	876.76	311.38	166	317.67	515.23	254
"52183"	"TRINITY_DN9291_c0_g1"	0.357708775644754	6.11764940115925	4.5727738701629	0.000688040714715563	0.00810419066008744	-0.955637207850475	"Unchanged"	1794.37	1426.88	1787.01	1618.65	1785.24	2279.11	1639.28	2020.81	2597.76	2090.99
"52184"	"TRINITY_DN9292_c0_g1"	0.150373501655229	3.19950241662395	0.638792647011539	0.535297726358762	0.693821831480775	-6.77709454972735	"Unchanged"	239	155	352	219	256	170	227	346	427	218
"52185"	"TRINITY_DN9293_c0_g1"	-0.848781554065747	3.05406764973048	-3.09702597664536	0.0095250966240146	0.0466606932020574	-3.19717289359473	"Unchanged"	279	220	510	200	398	180	80	167	264	197
"52186"	"TRINITY_DN92931_c0_g1"	1.19123876740428	-0.63614513543271	2.14016924900715	0.0542070303321404	0.152205595312346	-4.1007660770075	"Unchanged"	6	22	24	17	7	25	7	34	27	41.99
"52187"	"TRINITY_DN9294_c0_g1"	-0.845467242013923	1.78337277653157	-1.99161519078512	0.0703493033319157	0.181164194760013	-4.84742505809381	"Unchanged"	49.19	173.69	175.96	169.46	135.56	61.25	37.08	53.28	115.42	91.54
"52188"	"TRINITY_DN9294_c0_g3"	-0.434412816652499	-0.280820330529237	-1.43801903477601	0.176707842840908	0.338212269686813	-5.21466337049845	"Unchanged"	36.46	19.72	37.15	17.14	30.09	26.94	20.06	14.88	13.46	15.27
"52189"	"TRINITY_DN9295_c0_g1"	1.29396197921642	0.718033124638067	5.42089027052617	0.000170832205884969	0.00333994770319531	1.14780104859298	"Up-regulated"	54.99	26	31	18	28	60	50	81.99	81	72
"52190"	"TRINITY_DN92954_c0_g1"	2.05764674907292	-1.89213676625432	2.8592514097538	0.014735893462214	0.0628824714658154	-2.8090501115465	"Unchanged"	12.83	9.36	0	9.89	2.39	18.7	8.49	13.14	15.25	9.99
"52191"	"TRINITY_DN92958_c0_g1"	0.287002099501099	-1.12704508314263	0.730720889144517	0.47936802989001	0.645938474266011	-5.69261506754908	"Unchanged"	9	12	21	13	10	20	6	8	13	17
"52192"	"TRINITY_DN9296_c0_g1"	1.06450868797544	2.74156383371484	8.66345821452021	2.01302854542532e-06	0.000241168800912398	5.41578267933069	"Up-regulated"	141.91	118.5	129.12	96.4	149.03	274.08	202.74	241.61	333.72	275.77
"52193"	"TRINITY_DN9296_c1_g1"	0.231926602280908	0.676066979033109	1.03462651911829	0.321814067147525	0.50172812010838	-5.8816688239524	"Unchanged"	57.49	25.34	54.48	35.58	41.97	41.76	35.89	56.62	51.73	41.96
"52194"	"TRINITY_DN9296_c2_g1"	0.523581086716931	1.78431422707325	1.47455439789894	0.166799827078143	0.32502451884811	-5.6122682333095	"Unchanged"	156.58	99.3	44.22	81.78	55.85	164.88	114.34	120.11	135.77	51
"52195"	"TRINITY_DN9296_c3_g1"	0.786147987111452	-0.685857809217966	2.10380593960045	0.0578013641438124	0.159094883717732	-4.16852273043385	"Unchanged"	12.22	15.07	8.86	22.45	15	20	18.17	30.97	28.99	8.8
"52196"	"TRINITY_DN9296_c5_g1"	0.274073480643039	-1.16576990028739	0.904845807919349	0.383852408949453	0.561919428749017	-5.54332347133468	"Unchanged"	12.66	15.8	11.4	11.05	9.71	10.51	7.42	14.11	12.49	14.11
"52197"	"TRINITY_DN9296_c6_g1"	0.688303177462455	1.29476721235116	3.90016771506026	0.00222101350171389	0.0175249660816475	-1.43492740581271	"Unchanged"	49.91	43.82	67.81	50.14	59.78	86.95	79.57	89.78	77.52	80.62
"52198"	"TRINITY_DN9297_c0_g2"	0.996478082790783	-0.529841217220302	2.3910719185157	0.0346087503823754	0.111941278666019	-3.73599231254572	"Unchanged"	12	22	11	12.74	16	57.03	27	22	17	15
"52199"	"TRINITY_DN9298_c0_g2"	0.589074769111089	8.35496788485629	7.89216073177653	5.15600442571511e-06	0.000419820713651304	4.01275531698589	"Unchanged"	7185.43	7095	6883	7462.9	7337.07	13491.89	10804.94	10823.53	11614.57	9326.41
"52200"	"TRINITY_DN9298_c1_g1"	-0.311820317322174	-1.17167733872375	-0.956512199882782	0.358215124167408	0.53722885318856	-5.4942757273969	"Unchanged"	13	21	13	14	12	10	7	10	8	12
"52201"	"TRINITY_DN9299_c0_g1"	-0.0265591172247025	2.61110502665852	-0.146939003911358	0.885688780849868	0.9352079842986	-6.8545310537888	"Unchanged"	170.01	144.02	184.43	112.06	251.04	192	106.98	183.93	192.38	160.95
"52202"	"TRINITY_DN93_c0_g1"	-0.253822247617423	7.7661253744622	-4.70559013200923	0.000549577204964585	0.00695487523388291	-0.849770836655061	"Unchanged"	6330.18	6069.82	6281.14	6376.44	6641.1	5554.69	5062.56	5557.13	6010.3	5068.78
"52203"	"TRINITY_DN93_c1_g1"	-0.0696260648705882	5.33424055482368	-0.649461191622862	0.528619955755139	0.68836141668409	-7.11715694891508	"Unchanged"	1042.95	1016.96	1052.02	1248.99	1301.01	1162.23	1072.96	1031.01	1103.87	942.98
"52204"	"TRINITY_DN93_c1_g2"	-0.0801494068025803	5.83869713986346	-0.979817516062547	0.34705826969434	0.52655080465676	-6.89467118727561	"Unchanged"	1668.31	1617.5	1505.42	1596.75	1671.75	1531.21	1490.56	1564.53	1575	1341.84
"52205"	"TRINITY_DN93_c2_g1"	-0.623266661119915	1.22894164692384	-1.62840320358539	0.130123448963378	0.274493659345606	-5.27659514664951	"Unchanged"	91.77	56.91	93.31	72.44	95.95	22.72	73.52	29.28	143.11	37.23
"52206"	"TRINITY_DN93_c2_g2"	0.0370791278196093	6.24218067596465	0.411032879243329	0.688497761761216	0.80830120694165	-7.34000239060858	"Unchanged"	2129.89	2122.93	1859.77	1983.11	2156.28	2188.05	2005.72	2210.61	2030.29	1885.99
"52207"	"TRINITY_DN93_c2_g3"	-0.0902905893976543	3.9027155604181	-0.603656303268438	0.557627125653258	0.711782576015473	-6.93750454030338	"Unchanged"	328.5	434.59	523.81	336.51	504.82	440	404.91	379.03	484.93	284.13
"52208"	"TRINITY_DN930_c0_g1"	0.149792434596732	4.22759545557196	1.50646403930065	0.158536694839356	0.314087905915619	-6.06944307171786	"Unchanged"	537	452	431	500	493	503	544	526	621	485
"52209"	"TRINITY_DN9300_c0_g1"	0.319545470030497	3.76408487058164	3.54997793546662	0.00416735210875236	0.0269040295011453	-2.51076459419419	"Unchanged"	353	297	355	281	364	471	376	397	505	330
"52210"	"TRINITY_DN9301_c0_g1"	-0.206920683571968	0.949778181641907	-0.837098298493874	0.419354817399689	0.593570350877937	-6.12492893117233	"Unchanged"	79	48	63	68	40	73	35	51	48	34
"52211"	"TRINITY_DN9302_c0_g1"	-0.181159381403475	3.98428428350889	-2.1429518719939	0.0539408395358588	0.151716630633721	-5.05843973431683	"Unchanged"	472.35	489.31	456.15	433.54	435.19	426.76	356.66	415.57	500.57	330.23
"52212"	"TRINITY_DN9303_c0_g1"	-0.247891938035429	3.70301051309245	-2.45496373013819	0.0308318195865741	0.103676877844411	-4.47728569689033	"Unchanged"	403.63	358.05	350.32	358.55	450.93	299.72	303.61	326.5	368.58	327.04
"52213"	"TRINITY_DN9304_c0_g1"	-0.157568431063025	4.10679404965055	-0.700218026324366	0.497517617010477	0.66206250353086	-6.90800998509808	"Unchanged"	518.01	429.93	718.29	281.37	661.16	427	269.66	432	717.2	462
"52214"	"TRINITY_DN9304_c0_g2"	-1.24076220801901	2.6001653513552	-7.21879755163577	1.23824472667455e-05	0.000678925090005597	3.60822395278931	"Down-regulated"	307.58	217.1	223.29	244.06	268.92	116.76	80.33	106.75	93.84	140.24
"52215"	"TRINITY_DN9304_c1_g1"	0.714259781187795	0.944966496866356	2.25968771357872	0.043825192279013	0.131511012102255	-4.24401329085549	"Unchanged"	30	49	72	24	53	95	66	47	98	38
"52216"	"TRINITY_DN9305_c0_g1"	0.317960545075315	1.27107744876638	1.36794600701768	0.197099994895425	0.363516524443291	-5.63795324981122	"Unchanged"	49.32	59.49	85.61	58.94	52.33	51.35	59.74	90.78	75.18	85.24
"52217"	"TRINITY_DN9306_c0_g1"	0.0205929767452465	3.02296713438181	0.146811388397254	0.88578728788033	0.935275685265837	-6.94428522391397	"Unchanged"	246.47	208.75	178.02	200	269.01	261	209.99	194.19	292.41	169.86
"52218"	"TRINITY_DN93062_c0_g1"	-0.340084178761741	-0.904758729987083	-1.11678498837071	0.286558762733906	0.465121386566991	-5.42663925602954	"Unchanged"	18.93	12.59	16.54	19.48	19.37	10.53	18.22	9.55	11.6	9.21
"52219"	"TRINITY_DN93065_c0_g1"	0.000358848319037881	-0.706149053473327	0.00124070537420852	0.999031022948764	0.999550040706559	-6.10051449440143	"Unchanged"	15	23.77	23.43	14.45	15.02	19.8	10.44	14.24	23.77	8.77
"52220"	"TRINITY_DN9307_c0_g1"	-0.170585898347189	0.82724859507149	-0.619579363674668	0.547444471798778	0.703676054959407	-6.25727711001413	"Unchanged"	48.13	57.39	48.13	75.16	42.63	64.8	43.57	35.29	61.62	22.47
"52221"	"TRINITY_DN9307_c0_g2"	-0.185864424555948	3.66801588058323	-1.96609906924084	0.0735367246483366	0.186734192794662	-5.28838346135154	"Unchanged"	402.88	327.28	438.62	288.23	393.74	348.85	273.57	336.05	377.97	291.95
"52222"	"TRINITY_DN9307_c1_g1"	0.492192075203395	0.9189690371973	2.20422863653623	0.0483829186525161	0.140938053150653	-4.33286123836992	"Unchanged"	42	55	57	39	36	53	57	59	97	38
"52223"	"TRINITY_DN93078_c0_g1"	0.020405548669474	0.310909585607994	0.0466985220473253	0.96354335128153	0.979922890380552	-6.3390605058347	"Unchanged"	39.13	21.57	27.75	17.91	112.28	28.74	19.64	41.06	31.87	44.96
"52224"	"TRINITY_DN9308_c0_g1"	0.00352875915870056	0.341562367145467	0.0145980124698356	0.988599551612081	0.994468618674546	-6.34688256448029	"Unchanged"	39	32	25	44	44	32	21	28	53	32
"52225"	"TRINITY_DN9308_c0_g2"	-0.133046818873812	2.29393412418502	-0.692844213938926	0.50196670110635	0.665848962049447	-6.54230910218622	"Unchanged"	149	133.03	168.04	139	117.36	108.01	102	166.02	202.76	79.01
"52226"	"TRINITY_DN9308_c1_g1"	-1.90704823508386	-1.01194118408554	-4.8218972060985	0.000452292638328453	0.00612874489423546	0.139766363417913	"Down-regulated"	34	30	30.99	26	19.79	9	3	2	11	6
"52227"	"TRINITY_DN9308_c2_g1"	-0.759931062840617	0.495073019447656	-2.78585427548106	0.0168590677695151	0.0689097133126699	-3.26340669533397	"Unchanged"	75.54	49.79	55.55	31.76	50.67	18.09	20.28	22.59	40.77	43.2
"52228"	"TRINITY_DN931_c0_g1"	-0.458443966962311	4.83004016665402	-2.49211321067495	0.0288228025616151	0.0990875285010881	-4.58908176280169	"Unchanged"	974.43	789.96	1264.44	579.1	1092.8	612.45	412.9	771.74	987.9	609.4
"52229"	"TRINITY_DN931_c0_g2"	-1.14835176813227	4.55914848537256	-4.49959890452181	0.000779490745171393	0.00878154124287846	-0.906653788093513	"Down-regulated"	1140.36	848.89	1277.58	517.36	1276.2	493.63	232.21	452.7	784.91	339.07
"52230"	"TRINITY_DN931_c1_g1"	-0.820632069472669	4.7082712531329	-2.74577130841482	0.0181438537568585	0.072541902162863	-4.11629959784663	"Unchanged"	908.93	874.64	1704.15	527.43	1081.94	556.14	233.45	611.99	973.38	523.04
"52231"	"TRINITY_DN931_c10_g1"	-0.129071181538763	4.51401007129325	-0.584156287780917	0.570238130837311	0.72123109883667	-7.05222160305744	"Unchanged"	907.13	674.75	433.85	482.17	872.08	505.3	667.01	586.51	553.94	674.81
"52232"	"TRINITY_DN931_c11_g1"	-0.490461776038693	1.85606711009507	-1.86037114899993	0.0882145994274279	0.211161221542272	-5.0743774151422	"Unchanged"	95.43	124.66	210.87	65.27	134.16	98.61	55.12	76.78	115.21	70.21
"52233"	"TRINITY_DN931_c13_g1"	-0.35230156971836	-1.006720959857	-0.970519751740918	0.351479019759795	0.530871671889883	-5.5353925554635	"Unchanged"	15.65	12.93	10.84	20.5	25.73	16.87	11.05	9.38	9.52	6.93
"52234"	"TRINITY_DN931_c15_g1"	1.12017583577808	2.44903166973459	4.75103466225291	0.000509183779697447	0.00662579408860901	-0.138589600182355	"Up-regulated"	134.75	138.5	114.66	81.91	62.02	324.54	155.79	209.23	259.45	172.93
"52235"	"TRINITY_DN931_c2_g1"	-0.435680828567017	8.34405325010362	-3.194442794382	0.00796750844534553	0.0414897799761406	-3.63330663948224	"Unchanged"	12859.25	10319.52	8150.59	8664.58	11420.59	7096.07	6242.81	8082.35	10330.77	6888.32
"52236"	"TRINITY_DN931_c2_g2"	-0.359447411847624	6.12891795285068	-2.62963732336856	0.022437495254857	0.0835623020546029	-4.48531265777435	"Unchanged"	2447.95	1932.3	2008.54	1678.61	3005.25	1501.5	1216.28	1809.19	2277.88	1626.77
"52237"	"TRINITY_DN931_c2_g3"	-0.487515998947371	3.32419020179765	-2.31242530578442	0.0398733604658991	0.123254465560531	-4.64786853290096	"Unchanged"	375.14	280.98	405.51	205.89	389.79	195.33	136.59	293.43	385.81	203.49
"52238"	"TRINITY_DN931_c2_g4"	-0.500518445859276	4.1349560703786	-2.13422072600474	0.0547802379836237	0.1532533650945	-5.09521861217618	"Unchanged"	732.42	473.66	839.51	338.62	614.75	372	257.92	443.24	748.16	311.22
"52239"	"TRINITY_DN931_c3_g1"	0.666600202047132	0.232739262466103	2.66430620522744	0.0210604716349442	0.0801860683862774	-3.43006842127654	"Unchanged"	23	27.24	19.32	36.61	31.33	50.97	26.9	39.67	48.24	27.79
"52240"	"TRINITY_DN931_c4_g1"	-0.14469816715503	-0.702223121352969	-0.299840849499976	0.76957358820147	0.862195703960332	-6.05302277206134	"Unchanged"	15.89	15.34	34.23	11.99	23.84	4.12	7.35	19.86	41.02	16.03
"52241"	"TRINITY_DN931_c4_g2"	-0.494818124339615	2.55159744582603	-1.83585662860729	0.0919800010524811	0.217233082649416	-5.2609890135357	"Unchanged"	196.51	178.51	276.36	114.23	221.93	140.26	75.4	138.65	294.23	87.18
"52242"	"TRINITY_DN931_c4_g3"	-0.30678357624603	2.7661864866965	-0.847223641034736	0.413913168138372	0.588625281151834	-6.5241267862561	"Unchanged"	223.43	212.23	316.35	84	287.5	180	59.08	220.16	278.89	175.07
"52243"	"TRINITY_DN931_c5_g1"	-0.620194903713924	4.37313915064836	-2.49172323343694	0.0288432161799525	0.0991280045322887	-4.52175772599182	"Unchanged"	764.89	632.62	1092.16	393.72	829.89	413.69	270.48	562.32	818.63	354.23
"52244"	"TRINITY_DN931_c6_g1"	-0.0244992506045641	4.45848528028132	-0.157408002670944	0.877614683540722	0.930421414557606	-7.2121967309252	"Unchanged"	659.82	578.19	754.94	398.33	706.42	616.17	378.18	614.73	855.63	562.78
"52245"	"TRINITY_DN931_c6_g2"	0.706231099916681	2.63885577911559	4.72519133912192	0.000531757653196894	0.00680650883625847	-0.220538264663868	"Unchanged"	159.68	115.91	122.16	120.37	147.03	215.34	217.67	261.81	198.51	194.73
"52246"	"TRINITY_DN931_c7_g1"	-1.08891271296938	4.23581678311885	-4.65433231695566	0.000599195928810293	0.00738017793567043	-0.591406523920184	"Down-regulated"	804.41	645.15	1118.81	450.61	918.02	338.1	203.45	348.64	644.26	329.75
"52247"	"TRINITY_DN931_c8_g1"	0.125270213826222	2.43530156677557	0.898229317369834	0.38722554591579	0.564941516265811	-6.40841521773798	"Unchanged"	145.55	124.96	122.4	170.55	148.71	167.11	131.89	131.35	193.3	142.26
"52248"	"TRINITY_DN931_c9_g1"	-0.812289501577372	0.264022538053282	-2.51747360970887	0.0275250560427159	0.0959138617641036	-3.68032247285963	"Unchanged"	47.64	44.23	79.48	27.55	39.71	23.17	9.15	29.38	44.33	17.69
