"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"3615","TRINITY_DN71895_c0_g1",2.11950895134759,-1.79860326576957,3.22800065804723,0.00749271315760862,0.0398412514767319,-2.2820016485585,6,0,5.68,9.96,7,24,14,13,15.93,9
"3616","TRINITY_DN719_c0_g2",1.11004273473963,3.42135417110009,5.70240619764713,0.000110005135276599,0.0025320733444052,1.27478565652959,260.04,188.71,194.36,149,209.39,389.33,400.49,456.68,719.09,268.08
"3617","TRINITY_DN7194_c0_g1",2.01709547731642,-0.801426294902089,3.13990613189213,0.00880484399064661,0.0443224682549986,-2.40991583631734,5,15,8.09,19,5,21,60,12,44,28
"3618","TRINITY_DN71945_c0_g1",-2.37218196536211,1.10001804654733,-8.67435989810241,1.98734342493204e-06,0.00024018021564557,5.33722567140629,213,136,101,116,118,25,24,17,30,23
"3619","TRINITY_DN71955_c0_g1",1.42027203435408,-1.61541122506613,3.24734250461416,0.00723215777752758,0.038873830781451,-2.21896775347227,6,15,3,3,9,18,9,11,17,10
"3620","TRINITY_DN71963_c0_g1",1.81804215623439,-1.46936316909806,4.47787337723741,0.000809021639466312,0.00901710983446971,-0.438358981785803,5.02,6,6,5,8,13,20,17,26,10
"3621","TRINITY_DN71965_c0_g1",1.64280350719303,-0.553954766610057,4.72589469083668,0.000531129596534322,0.00680546122680495,0.095288120720185,12,8,11,14,13,53,28,22,27,30
"3622","TRINITY_DN7199_c0_g1",1.40751238276985,1.86061699260886,3.13742418315077,0.00884499595687481,0.0444718517237971,-2.88183381959792,74.49,42.86,67.04,82.93,56.72,136.42,131.68,151,513.88,64.6
"3623","TRINITY_DN72_c0_g2",-1.85897958443328,-1.06550011382948,-4.23656418888419,0.0012276516177408,0.0119088994365151,-0.701682213759076,28,20,28,25,31,1,5,12,11.02,4
"3624","TRINITY_DN72029_c0_g1",2.60125778523475,-1.91268001942358,4.84949509105558,0.000431976963537464,0.00595961722032082,-0.326841038485162,3,5,4,3,3,11,14,20,27,11
"3625","TRINITY_DN72047_c0_g1",-2.29733391216205,-1.68574022969825,-3.0628690111728,0.0101410363999505,0.0485996888761196,-2.51492287478275,33.29,16.09,11.17,15.66,30.72,6.02,7.02,6.05,2.39,0
"3626","TRINITY_DN72048_c0_g1",1.35598809080038,-0.180776464845387,4.24074296999933,0.00121874319176853,0.0118478393107207,-0.673341209990091,18,12,20,19,13,40,42,53,33,21
"3627","TRINITY_DN72053_c0_g1",2.43639722754766,-1.68074458982772,4.55292207389281,0.000711684089731778,0.00828004477531575,-0.512646895960675,6,11,3,2,3,12,19,15,29,17
"3628","TRINITY_DN72083_c0_g1",3.28374552646555,-1.21219031983148,7.82168787734353,5.63706530265898e-06,0.000438371071577869,2.70762426081847,5,5,3,5,4,45,22,39,42,27
"3629","TRINITY_DN72089_c0_g1",1.06273002916538,-0.212962936704893,3.46233822382828,0.00488585934367091,0.0298290240836912,-1.98130775135496,15,15.08,18,19,19,40,44,31,23,26
"3630","TRINITY_DN72092_c0_g1",-3.17989457114826,-0.990218355813424,-6.55144634024283,3.1181095966533e-05,0.00117939568199979,1.87282624224856,60,38,30,36,59,3,1,3,8,3
"3631","TRINITY_DN72149_c0_g1",3.00583390967511,-2.0609735924367,3.97950047821415,0.00192904359752841,0.0160065004291636,-1.39289586404684,10,4,1,2,2,9,11,27,34,12
"3632","TRINITY_DN7216_c0_g1",1.17351243924689,4.20130884969945,8.69137670293672,1.94795141923673e-06,0.000238050149938015,5.33778687343557,353.49,326.54,328.46,338.44,308,888.86,680.74,650.02,707.34,819.33
"3633","TRINITY_DN7219_c2_g1",-2.35073906501542,-1.55816245470328,-3.43250095462692,0.00515835384174636,0.0309711915008749,-1.97309734317022,24.45,18.68,21.08,14.05,35.82,0,5.8,10.06,6.82,2
"3634","TRINITY_DN72226_c0_g1",3.26554319185913,-1.20014912836568,3.06548321235263,0.0100925123495183,0.0484314383374239,-2.50376116713808,6,3,13,10,1,27,29,75,15,58
"3635","TRINITY_DN7224_c0_g6",2.03146829888108,-1.79871080047207,3.06032882058247,0.010188411199732,0.048699154763149,-2.51676110960902,1.25,9.38,10.5,1.47,8.6,11.47,5.73,21.55,20.12,15.44
"3636","TRINITY_DN72287_c0_g1",-5.79516481837245,-2.40895389709218,-5.75779168986659,0.00010101256839045,0.00240340096558399,0.546153594983805,68,55,61,13,30,1,0,0,0,0
"3637","TRINITY_DN72289_c0_g1",-1.1521402500691,-0.0389352648846641,-4.30552463083238,0.00108892058679074,0.0110098968838072,-0.578544575093802,55,43.36,34,33,42.41,20,12,24,21,7
"3638","TRINITY_DN72295_c0_g1",1.10937324185586,1.78385688072922,3.05556154333897,0.0102779223208548,0.0489955992423365,-3.02040214009643,33,97,121,41,73,80,154,144.49,202,129
"3639","TRINITY_DN72299_c0_g1",-1.74985666443092,-1.13363483967964,-3.87960616516828,0.00230388894887853,0.0179631341482873,-1.23679880011679,26,21,33,19,21,14,9,6,3,2
"3640","TRINITY_DN7234_c0_g2",-1.70719942142871,1.29061875803633,-3.60354532345909,0.00378230495881629,0.0251098168989124,-1.93509584000398,181.34,73.94,223.47,71.88,101.77,16.48,45.2,41.26,21.76,82.08
"3641","TRINITY_DN72349_c0_g1",-1.04393350914112,-0.434943697606584,-3.79159700155864,0.0026962989622852,0.0199556942247454,-1.39684688683588,41,26,28,25,34,7,8,14,23,13
"3642","TRINITY_DN72368_c0_g1",-2.94514740266325,0.193493564947424,-9.94004299105381,4.83800013305114e-07,0.000118971645093053,5.99987861297997,109.93,70.66,104.5,67.38,97.31,7.15,3.12,11.33,19.54,10.27
"3643","TRINITY_DN7237_c0_g2",-2.77681972032329,-1.59719800044574,-3.42970310869769,0.0051846872575027,0.0310915462649205,-2.01390826106897,18.76,30.48,44.68,20.76,17.5,10.36,0,6,1,5.56
"3644","TRINITY_DN72371_c0_g1",1.95261364068902,-0.475389312433369,5.11878781854864,0.000277400606307071,0.00451199054355499,0.672163364263744,18,11,11,8,9,42,17,27,68,43
"3645","TRINITY_DN72376_c0_g1",1.77331072581276,-0.714320736804746,3.4815318211373,0.00471837173479929,0.0291405823352596,-1.86926132248955,4,22,8,20,8,34,35,23,41,14
"3646","TRINITY_DN7239_c0_g1",-1.50826488618503,3.79406278416532,-3.90553650433888,0.00219988487464965,0.0174244849595266,-1.83914932772065,341,364.47,1204,960,752,241.57,231.14,214.05,344.94,128.59
"3647","TRINITY_DN724_c1_g1",1.09175437865007,2.13950823007112,4.56676046400376,0.000695114698200595,0.00815882251830569,-0.403921000891184,102.95,48.94,110.6,97.45,73.5,258.97,134.63,140.76,177.65,181.74
"3648","TRINITY_DN724_c3_g1",-1.35471749457699,0.580902722266327,-4.85186488416932,0.000430277716489976,0.00595070464412836,0.266015465961437,99.66,54.67,97.21,45.6,51.59,19.24,19.86,32.92,30.77,17.49
"3649","TRINITY_DN72431_c0_g1",-1.42991905237002,0.226299417558947,-4.0194635073088,0.00179729163927036,0.0152725787628851,-1.074986935919,77,69,36,31,71,10,17,26,29,12
"3650","TRINITY_DN72479_c0_g1",3.27641149666034,-0.723935677956248,4.97316588697051,0.000352030706807402,0.00524310281973931,0.269792652075821,7,4,3,3.92,19.37,102.7,55.01,31.99,41.42,39.62
"3651","TRINITY_DN72482_c0_g1",1.40829592166946,-1.53332190780446,3.14653567250047,0.00869849239755916,0.0439372836807095,-2.37079047172335,4,10,8,8,5,15,10,20,11,13
"3652","TRINITY_DN725_c4_g1",-1.49619538068362,-0.442259641706914,-3.32435905058547,0.00628248605618759,0.0353152851469718,-2.16249687032919,68.43,21.84,28.45,40.6,31.42,30.76,4.76,6.44,13.56,6.47
"3653","TRINITY_DN72515_c0_g1",-1.43768777556533,-0.940281980009586,-3.50158822728192,0.00454960725161605,0.0284414895849737,-1.82695705135009,27.75,14.88,38.31,18.39,27.37,4.08,8.29,12.23,5.09,8.29
"3654","TRINITY_DN72517_c0_g1",1.15928392909746,-0.96893092294263,3.29157986017781,0.00667017886220957,0.0368060970370742,-2.17109099297713,11,8,9,8,16,19,17,27,14,20
