"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"18158"	"TRINITY_DN22186_c2_g1"	-0.834540216743911	5.26637095705133	-7.13675379154611	9.9230484411938e-06	0.000535382828938133	3.49714669816427	"Unchanged"	1667	1347	1237	1054.08	1438	612.06	690	793	960	695
"18159"	"TRINITY_DN22186_c2_g2"	-0.756922814478555	3.19812201058024	-5.63327668993401	9.75327013377846e-05	0.00212288943473128	1.39022070443817	"Unchanged"	330.19	323.43	293.9	268.44	315.48	135.71	177.34	198.15	236.79	174.23
"18160"	"TRINITY_DN22186_c3_g1"	-0.645660591874333	-0.707652704664402	-1.79359508233156	0.0972931767987875	0.2236321058117	-4.60570624782197	"Unchanged"	15.69	29.02	19.72	13	32.98	11.91	9	5.78	18.73	13.75
"18161"	"TRINITY_DN22188_c0_g1"	0.430451498370548	0.0986899285324019	1.69518601669433	0.114993579826277	0.250295797025821	-4.92989375555052	"Unchanged"	25.66	28.04	15.01	25.08	34.18	41.69	22.87	30.89	32.93	24.87
"18162"	"TRINITY_DN22188_c0_g3"	0.278653385655501	-1.36195128059824	0.551775862669299	0.590911029962817	0.735309077621154	-5.71909144867614	"Unchanged"	13.07	14.01	8.84	3.01	14.57	3.02	5.33	16.36	18.88	11.75
"18163"	"TRINITY_DN2219_c0_g1"	-0.0668439134868644	5.65298102018244	-0.574832998931616	0.575689278946098	0.723774685983402	-7.17749029830892	"Unchanged"	1265.63	1329.37	1296.38	1419.51	1358.68	1614.4	1158.18	1287.16	1200.16	1069.34
"18164"	"TRINITY_DN22191_c0_g1"	0.452204812864578	-0.920050936581371	0.886414075357944	0.39226731998419	0.567029189955109	-5.61990051988339	"Unchanged"	18.6	31.7	12.49	2.21	14.95	17.52	8.57	9.81	26.87	14.66
"18165"	"TRINITY_DN22197_c0_g1"	-0.866576457428216	-1.48994730079062	-1.32785185351354	0.208160884445721	0.373007604768792	-4.99710059776177	"Unchanged"	8.83	20.87	17.51	12.87	12.56	8.03	0	14.01	9.78	9.8
"18166"	"TRINITY_DN22198_c1_g1"	1.20320174033252	-1.35104592323006	2.87298741836798	0.0136170868243262	0.0580612922898676	-2.78067762192327	"Unchanged"	15.19	3.6	4.08	5.77	13.45	20.02	11.87	10.25	17.2	11.06
"18167"	"TRINITY_DN222_c0_g1"	0.00258874455036152	1.73983734034378	0.0139578648195507	0.989085742015593	0.993670102506969	-6.65233522169775	"Unchanged"	77	89	86	90	92	91	107	62	92	78
"18168"	"TRINITY_DN222_c0_g2"	-0.386050831249658	4.48694239704449	-3.96606245959462	0.00176172347631925	0.0145989362474973	-1.76691749539489	"Unchanged"	681.35	675.45	657.66	638.95	644.59	500.7	468.7	423.67	649.04	509.72
"18169"	"TRINITY_DN222_c0_g4"	0.0714427648290474	8.16992918492031	0.861065909927237	0.405550050193275	0.579111105901444	-7.1561495769081	"Unchanged"	8380.03	6941.21	6729.01	6741.31	7462.41	8412.04	7490.07	6697.65	8665.84	6830.02
"18170"	"TRINITY_DN222_c1_g1"	0.126428230024157	0.198676600457242	0.526330551122443	0.607947850158577	0.74832779867054	-6.15366526629127	"Unchanged"	31.7	28.34	32.7	19.52	37.37	20.57	24.26	40.95	31.76	31.59
"18171"	"TRINITY_DN222_c2_g1"	0.533572112107048	1.38321702284067	2.42549964652216	0.0314089389150175	0.103280115541875	-4.02538671127702	"Unchanged"	58.4	44.69	60.64	65.53	58.06	118.83	90.5	70.01	70.6	58.61
"18172"	"TRINITY_DN2220_c0_g1"	0.314564258585076	-0.306516760586489	0.783817178393342	0.447866457288798	0.617800961075739	-5.87054955330441	"Unchanged"	12	9	35	34	25	20	17	22	24	24
"18173"	"TRINITY_DN2220_c1_g1"	0.415873614448268	4.20652902638758	4.41981077202774	0.000774044033124947	0.0083200554513536	-0.888764889014471	"Unchanged"	505	382	417	357.02	406.03	550.08	480.01	566	727	450.02
"18174"	"TRINITY_DN2220_c1_g2"	-0.563871576333349	4.62822526162508	-2.01689610811676	0.0658995954164702	0.171546787650634	-5.33863231963705	"Unchanged"	846.89	699.93	940.8	660.04	739.86	863.27	552.86	236.03	489.99	724.69
"18175"	"TRINITY_DN22200_c0_g3"	0.665637779758363	1.20943722505538	3.12407149943383	0.00848434930342986	0.0419530118849325	-2.74344271945819	"Unchanged"	66.38	34.64	54.14	36.14	56.56	81.87	62.02	104.9	68.06	58.88
"18176"	"TRINITY_DN22200_c0_g4"	0.865649339020071	0.877428693361058	3.58437132679771	0.00357360453897236	0.0234021816300216	-1.84910001009967	"Unchanged"	27.72	34.99	44.15	28.43	50.74	87.76	56.08	69.56	52.16	51.43
"18177"	"TRINITY_DN22200_c0_g5"	1.53468691202618	-1.70392038029531	2.40448145580584	0.0326510299075218	0.105980323847886	-3.47484954703718	"Unchanged"	15.74	3.71	1.21	9.27	4.57	13.93	2.03	12.92	21.16	17.44
"18178"	"TRINITY_DN22200_c1_g1"	0.715055094285145	0.91425689524707	3.3914275510535	0.00512936897486623	0.0297723170920953	-2.20657025825357	"Unchanged"	42.05	35.32	32.07	48.09	40.97	70.78	54.6	70.23	76.12	36.08
"18179"	"TRINITY_DN22201_c0_g1"	-0.179458234064079	3.69962701953292	-0.799913849063152	0.438822071852542	0.609630674322552	-6.74002131140204	"Unchanged"	321.96	299.74	390.97	350.89	414.38	398.71	407.34	163.99	355.62	330.59
"18180"	"TRINITY_DN22201_c1_g1"	-0.408168141731253	1.29053737119622	-1.99561082611741	0.0684308379503918	0.175786188712366	-4.72160849944397	"Unchanged"	89.64	59.77	66.17	77.79	78.5	74.06	54.57	58.03	52.7	31.91
"18181"	"TRINITY_DN22204_c0_g1"	0.4881816757873	2.38635722404854	2.24958112595833	0.0433692719729104	0.128941335619364	-4.53794583241085	"Unchanged"	70.79	104.22	125.27	138.9	155.07	212.17	121.92	145.97	180.64	143.32
"18182"	"TRINITY_DN22204_c0_g2"	-0.369590992340548	2.02337275692853	-2.47153427392921	0.0288454771126396	0.0974824244682808	-4.07924083344209	"Unchanged"	113.61	102.58	131.97	104.99	146.69	97.26	103.43	79.41	98.34	78.62
"18183"	"TRINITY_DN22207_c0_g1"	-1.16635983592075	-1.9691241875758	-1.22009872506451	0.24513209143122	0.415808985143932	-4.98942118480749	"Unchanged"	25.45	23.12	3.18	10.03	4.85	16.41	9.62	2.95	0	2.89
"18184"	"TRINITY_DN22209_c0_g1"	0.00180697885206951	3.9040937667312	0.0175437134856546	0.986282090992411	0.992028886792027	-7.11312930928008	"Unchanged"	370.17	380.81	419.46	309.33	451.85	374.34	346.73	431.13	408.61	379.69
"18185"	"TRINITY_DN22209_c0_g3"	0.889115271903151	-0.297102726652982	3.71578004559933	0.00279758064586185	0.0198240678577631	-1.46761043590296	"Unchanged"	15.84	15.55	17.22	11.46	23.15	23.03	18.37	29.59	34.26	29.66
"18186"	"TRINITY_DN2221_c0_g1"	-0.0217171313296712	4.45233419629095	-0.269836168744121	0.791726104021248	0.876323498406444	-7.16737459598669	"Unchanged"	554.15	526.1	639.32	490.87	641.67	560.7	483.94	544.03	677.91	546.2
"18187"	"TRINITY_DN2221_c2_g1"	-0.090374053641227	1.78994491662363	-0.476610551484141	0.641931295671237	0.773579271510023	-6.54416791694242	"Unchanged"	114.72	58.61	106.74	77.06	119.31	98.05	86.44	87.88	89.1	67
"18188"	"TRINITY_DN2221_c3_g1"	0.216798125764996	3.75630407691728	1.16280703018654	0.266805499619861	0.440009744700418	-6.3972112413187	"Unchanged"	375.31	299.98	224.34	398.4	337.82	315.99	398.71	365.51	383.07	430.08
"18189"	"TRINITY_DN2221_c6_g1"	-0.715449861866764	-0.375656116062317	-2.60959379970048	0.0223141793556403	0.0817448812932383	-3.37798121592201	"Unchanged"	22.1	32.69	38.84	19.89	24.09	18.14	9.98	16.49	16.39	9.95
"18190"	"TRINITY_DN2221_c8_g1"	-0.468527340605446	1.01737167251156	-2.12176488036909	0.0546492179400092	0.151222661077002	-4.46033039189792	"Unchanged"	72.92	71.02	63	37	77	33	32.88	41.91	68.91	43
"18191"	"TRINITY_DN22215_c0_g1"	-0.141387743615355	2.65340707982359	-0.72571278973452	0.481492673679033	0.646344452774299	-6.58398656600392	"Unchanged"	173	122	186	145	239	142	163	216	139	128
"18192"	"TRINITY_DN2222_c0_g1"	0.0474600178200683	6.50884619859296	0.500654591308164	0.625385269176661	0.761370671471731	-7.29188604050622	"Unchanged"	2073.4	2165.27	2852.36	2164.63	2478.88	2406.72	1820.13	2471.69	2704.96	2489.39
"18193"	"TRINITY_DN2222_c0_g2"	0.282387372482274	6.46552584620171	1.40381090415047	0.184929685620196	0.344708287230569	-6.43751053924031	"Unchanged"	2326.15	2644.83	1529.99	2590.4	1614.07	2698.9	2935.81	2683.58	2414.22	1849.49
"18194"	"TRINITY_DN2222_c0_g3"	-0.117739567904436	2.57137333060691	-0.970367346196005	0.350417843896679	0.526995709426564	-6.35678172712737	"Unchanged"	173.32	153.29	179.13	156.59	139.9	145.15	133.53	138.06	202.42	120.06
"18195"	"TRINITY_DN2222_c0_g4"	0.435530633884301	1.76238265391255	2.64931696318883	0.0207184725589238	0.0776016538302049	-3.71150404645266	"Unchanged"	72.59	71.02	79.51	84	74.19	81.27	92.92	123.35	110	98.81
"18196"	"TRINITY_DN2222_c1_g1"	-0.750243811707559	2.46108951535818	-3.00812477587684	0.010556989643082	0.0487578345966171	-3.1955628724563	"Unchanged"	193.49	150.93	276.1	131.47	183.38	150.45	97	81.44	80.98	160.76
"18197"	"TRINITY_DN2222_c2_g1"	-0.503628425176417	5.86980195056973	-5.22473688609624	0.000191552926086629	0.00323125501157788	0.366975832195984	"Unchanged"	2032.62	1644.33	1957.36	1791.91	1652.88	1313.93	1052.42	1159.5	1787.54	1063.84
"18198"	"TRINITY_DN2222_c3_g1"	-0.000131783370089787	2.40394633535443	-0.000740125456211775	0.999421243655112	0.999668277744188	-6.80434829838381	"Unchanged"	113.48	149.96	120.12	140.14	161.44	171.64	119.13	132.46	118.82	141.63
"18199"	"TRINITY_DN2222_c4_g1"	0.307087379726735	7.73512717968971	2.78642557053378	0.0160237035297288	0.0648716657517923	-4.26963472579507	"Unchanged"	6550.16	4614.09	4465.19	3888.59	5347.83	5769.46	6067.34	6315.27	6928.67	5699.27
"18200"	"TRINITY_DN2222_c5_g1"	-0.239052106572192	4.88860672346842	-1.80210830350947	0.0958830048962518	0.221432132445122	-5.71719200518766	"Unchanged"	948.3	762.16	987.38	554.37	995.53	680.94	541.92	785.38	969.43	597.44
"18201"	"TRINITY_DN2222_c6_g1"	0.0242979949269377	1.9507174146877	0.139693499434982	0.891146327865383	0.937580573254114	-6.69070179993254	"Unchanged"	141.43	90	104.64	64.64	109.29	86.34	89.13	110.52	130.81	85.67
"18202"	"TRINITY_DN2222_c7_g1"	-0.360810270275655	2.5986226770011	-3.06630629480795	0.00946041106600874	0.0452315980506122	-3.12080761904722	"Unchanged"	175.08	176.25	207.86	160.15	167.96	168.63	112.1	129.72	172.31	110.43
"18203"	"TRINITY_DN2222_c8_g1"	0.211373688775213	7.7727643305055	2.5509525093764	0.0248909244661649	0.0879937070920236	-4.70141370653552	"Unchanged"	4876.41	4512.12	5879.14	5456.56	5275.22	6023.56	6043.84	6335.1	6176	5929.22
"18204"	"TRINITY_DN22227_c1_g1"	0.489009513888394	-0.671933545067275	0.908514292277812	0.380931205636183	0.55633699705817	-5.6713206556036	"Unchanged"	24	15	9	13	14.83	74	10	20	9	11
"18205"	"TRINITY_DN22228_c0_g1"	0.107134944075135	5.14788394535856	1.08272564891965	0.299542890334808	0.475516230794204	-6.69759101580586	"Unchanged"	1043.01	797	1000.85	653	979.01	1014	773	1015	1170	801
"18206"	"TRINITY_DN2223_c0_g1"	-0.0506418683059575	4.99852976925216	-0.47515162762403	0.642941850123036	0.77431042527319	-7.16173901313172	"Unchanged"	816.07	744.31	1086.35	780.81	814.75	784.12	608.14	794.43	1020.81	865.59
"18207"	"TRINITY_DN22231_c0_g1"	-0.0815532941088509	5.07199009772699	-0.834562969006406	0.419757525367583	0.592205453705856	-6.92650775420823	"Unchanged"	969.42	897.46	894.24	698.75	1035.27	894.84	691.96	883.98	881.34	861.45
"18208"	"TRINITY_DN22231_c0_g2"	-0.383436246492004	5.8806571045969	-4.35094043587728	0.000875648481231137	0.00905678500722321	-1.20267606933029	"Unchanged"	1672.79	1759.78	1653.68	1898.44	1778.82	1413.65	1273.22	1263.19	1477.93	1177.9
"18209"	"TRINITY_DN22231_c1_g1"	-0.390890052164921	3.2796753133427	-2.2463143106333	0.043627910902923	0.129523017104509	-4.72524450896784	"Unchanged"	322.27	283	403.48	189.53	274.14	207	172.11	228	355	168
"18210"	"TRINITY_DN22231_c1_g2"	0.147145614372096	0.050499444427216	0.392154829719127	0.701603063450695	0.816227204857153	-6.18349925443466	"Unchanged"	21.9	23.07	28.75	16.81	48.43	38.39	32.34	31.65	13.4	25.57
"18211"	"TRINITY_DN22231_c1_g3"	-0.266316820646883	2.48732681601483	-1.62799258088044	0.128662163653387	0.27008039270093	-5.54036638255592	"Unchanged"	164.79	142.98	217.02	130.44	152.8	145.63	87.81	125.6	213.19	106.88
"18212"	"TRINITY_DN22232_c0_g1"	-0.357611896646446	2.80254000888237	-2.92066419300183	0.0124481569594611	0.0546475844399451	-3.42951896040272	"Unchanged"	216.81	196.5	233.51	187.95	183.01	181.46	114.03	159.84	174.29	169.33
"18213"	"TRINITY_DN22233_c0_g1"	-0.766689656595713	-1.1669646346047	-1.9960403192756	0.0683788869086192	0.175688947536741	-4.20101735165431	"Unchanged"	17.43	14	10.22	13	27.31	5.09	6.06	6.13	7.21	14.47
"18214"	"TRINITY_DN22235_c0_g1"	2.29793557008941	-0.524184112718844	4.23162234359494	0.00108567577781009	0.0105095523400323	-0.573213739282265	"Up-regulated"	13	7	9	6	10	80	22	46	20	49
"18215"	"TRINITY_DN22237_c0_g1"	0.461078200336512	5.01384893369845	2.65479829706081	0.0205072303965368	0.0770419711347814	-4.28493065203377	"Unchanged"	533.91	700.11	924.49	892	593.42	844.36	870.91	840.17	1396.87	997.63
"18216"	"TRINITY_DN2224_c0_g1"	-0.730902697521759	4.68227063891245	-8.34282282383422	1.95603097454944e-06	0.000209707553062824	5.23195076220404	"Unchanged"	950.06	805.86	959	682.96	895.73	490	492	556.46	574.07	474
"18217"	"TRINITY_DN2224_c0_g2"	-0.620616573459021	6.11461766954332	-9.74290922770912	3.62607998167908e-07	9.03854826633235e-05	6.87682863286329	"Unchanged"	2296	2079	2316	1960	2571	1448	1277	1456	1657	1316
"18218"	"TRINITY_DN2224_c1_g1"	0.389622609520265	1.53911117288127	2.43192348782671	0.0310384754369685	0.102467460165498	-4.04830532384732	"Unchanged"	67.4	55.17	81.16	62.15	69.91	68.75	78.37	93.62	114.14	71.6
"18219"	"TRINITY_DN2224_c1_g2"	0.29296391505144	-0.0167072338651418	0.792076545829607	0.443210876913004	0.613812035634747	-5.92927795663293	"Unchanged"	30	22	31	15	27	33	33	14	63	12
"18220"	"TRINITY_DN22242_c0_g1"	-0.421092078858858	0.40821988595707	-1.64777368065292	0.124497517012593	0.264098324140623	-5.05874825786401	"Unchanged"	46.2	54.51	34.4	33.36	39.52	28.18	21.12	16.2	45.44	33.28
"18221"	"TRINITY_DN22244_c0_g1"	0.416404026208222	-0.586727539597783	1.16074424813024	0.267612729336788	0.441020045473766	-5.45027803781754	"Unchanged"	18	13	17	18	13	21	36	10	18	15
"18222"	"TRINITY_DN22245_c0_g1"	0.0554757195872893	-0.0138457232464015	0.143393243085027	0.888284363469854	0.935774155739548	-6.23820990814746	"Unchanged"	20	36	43	11	34	27	13	39	19	31
"18223"	"TRINITY_DN22248_c1_g1"	-0.289762489556345	-0.742552359425365	-1.11194261463571	0.287264066165664	0.46232035852212	-5.46130506359074	"Unchanged"	22.58	12.2	20.56	15.73	21.51	12.84	7.36	13.98	19.83	9.72
"18224"	"TRINITY_DN22248_c1_g2"	-0.0440154132820905	-1.10527053463176	-0.121807015863755	0.905004320688134	0.945555494064038	-5.94588769897508	"Unchanged"	12.39	10.94	23.64	7.68	13.92	7.25	10.76	11.8	9.56	14.99
"18225"	"TRINITY_DN22248_c2_g1"	-0.0886974258498436	-0.385802514225592	-0.274392392779441	0.788302600375922	0.874309984552117	-6.12374959294753	"Unchanged"	22.94	25.47	17.37	23.46	19.7	27.93	15.26	25.17	18.49	6.93
"18226"	"TRINITY_DN22249_c0_g1"	1.27860763865681	-0.32839510324037	1.04949038276618	0.313984196885503	0.490614454390627	-5.58805902805346	"Unchanged"	112.77	7.78	10.33	0	102.13	79.34	6.84	90.95	65.88	6.22
"18227"	"TRINITY_DN2225_c0_g1"	0.166182633764125	6.65875186662673	1.96051048499131	0.0728016611251129	0.183543097606466	-5.6350777693373	"Unchanged"	2642.1	2183.82	2483	2271	2846	2663	2658	3023	2678	2667
"18228"	"TRINITY_DN2225_c0_g2"	-0.21641690322296	1.40598716161501	-0.83437549217261	0.419859186823695	0.592262510354637	-6.21450670136718	"Unchanged"	98.85	66.28	122.6	59.95	48.19	50.92	59.91	49.14	98.05	58.73
"18229"	"TRINITY_DN2225_c0_g3"	-0.78526811532497	2.49071639126339	-4.58628197073768	0.000575875338623072	0.0068352501007892	-0.301346672761931	"Unchanged"	192.49	151.76	192.64	215.55	210.75	100.35	75.18	120.75	187.34	84.77
"18230"	"TRINITY_DN2225_c1_g1"	-1.63564079742707	-1.5368298957721	-2.53607173613594	0.0255894989797766	0.0897074847876214	-3.28216649572615	"Unchanged"	21.63	27.14	17.9	9.44	14.7	2.69	0	17.01	11.35	3.09
"18231"	"TRINITY_DN2225_c2_g1"	-0.418768114046728	-0.325323071697919	-1.20973301587284	0.248947478054426	0.419960395559632	-5.45702736997267	"Unchanged"	23	31	29	31	16	25	17	12	26	7
"18232"	"TRINITY_DN22250_c0_g1"	-0.234666242369158	3.27986815948251	-1.12719651183323	0.28100694749741	0.455924593369988	-6.34377516210819	"Unchanged"	277.45	226.98	247.73	345.21	269.8	344.62	237.69	140.15	255.5	220.21
"18233"	"TRINITY_DN22250_c2_g1"	0.638441618099677	-1.41968262898934	1.71082771688878	0.112001760029397	0.24584465228714	-4.5519510967197	"Unchanged"	9.89	6.27	15.97	5.56	8.24	10.46	11.34	12.55	15.81	5
"18234"	"TRINITY_DN22253_c0_g1"	0.738006620248108	-1.26361477862939	1.62042410097164	0.130287508032251	0.272232273798934	-4.70752225750013	"Unchanged"	15.14	10.85	18.28	2.78	7.38	19.22	7.19	12.35	20.7	6.64
"18235"	"TRINITY_DN22253_c1_g1"	-1.74793451081769	0.137365617539278	-3.28307039550311	0.00628840060687985	0.0341647379527878	-2.25323314243449	"Down-regulated"	59	26	118	50	52	23	4	5	46	16
"18236"	"TRINITY_DN22254_c0_g1"	-0.148213994900203	4.22130639440191	-0.861166923146436	0.405496524121809	0.579107251071946	-6.78161934503521	"Unchanged"	644	505.01	566	448	403.05	450.23	369	522	754	294
"18237"	"TRINITY_DN22255_c0_g1"	-0.31480002591413	-1.28381015464976	-0.989839057143046	0.341181858439574	0.517586853776036	-5.42250855556419	"Unchanged"	18	12	16	7	12	7	7	7	10	10
"18238"	"TRINITY_DN22256_c0_g1"	0.298259318213823	0.178264568545327	0.91144870034107	0.379443189052881	0.555090712596199	-5.87172362583479	"Unchanged"	33.54	25.7	19.15	26.46	33.44	47.26	41.37	29.15	18	26.59
"18239"	"TRINITY_DN22256_c0_g2"	-0.182208029219409	4.91464355124489	-2.33843266679108	0.036868643588503	0.115540136335029	-4.83739443616491	"Unchanged"	907.97	831.66	784.53	781.47	848.4	813.97	627.82	709.41	861.11	647.69
"18240"	"TRINITY_DN22256_c0_g3"	0.198565205456599	4.46898102391379	2.0767573737375	0.0592384773217644	0.159642353125906	-5.22136940214155	"Unchanged"	598.28	446.39	529.61	523.97	572.81	680.19	594.32	533.37	716.42	543.6
"18241"	"TRINITY_DN22257_c0_g2"	0.214177546856103	4.39588827535131	0.24645253097905	0.809366036604482	0.887903463505574	-7.16489648939692	"Unchanged"	1013.71	1025.91	59.15	1407.22	417.92	910.53	1015.37	701.96	1071.06	83.34
"18242"	"TRINITY_DN22258_c1_g1"	0.419009510163716	-1.51352330527829	0.673196495760812	0.513178410520465	0.673299932560467	-5.59928738658583	"Unchanged"	8.81	1.37	20.22	9.87	18.69	8.48	3.94	12.05	17.37	6.7
"18243"	"TRINITY_DN2226_c0_g1"	-0.400259879926913	4.71706794000637	-4.83526772366282	0.00037246601848448	0.00500499957399105	-0.206727108438642	"Unchanged"	854.12	703.6	802.43	756.28	783.4	629.15	594.1	587.46	663.84	487.13
"18244"	"TRINITY_DN22264_c0_g1"	0.227780024558655	0.481423209359767	0.976095985413151	0.347682231127189	0.524035623061547	-5.87904673938965	"Unchanged"	43.31	27.37	40.82	23.96	40.57	24.4	40.79	38.43	53.09	33.31
"18245"	"TRINITY_DN2227_c0_g1"	-0.0710667018846122	4.51506866770835	-0.517198180398781	0.614122033728967	0.753027172380898	-7.07355890539439	"Unchanged"	606.4	634.77	730.41	391.33	731.37	516.21	478.6	583.01	752.83	578.3
"18246"	"TRINITY_DN2227_c0_g2"	-0.378750746371793	3.21100580205542	-2.22569882055921	0.0452940930141229	0.132982710190405	-4.74712385707177	"Unchanged"	307.85	238.35	393.79	173.92	290.47	188.88	169.4	223.5	305.31	182.12
"18247"	"TRINITY_DN22274_c0_g1"	0.149069019358781	0.182649466415666	0.54495156426618	0.595455944475878	0.738715072787258	-6.13994921095928	"Unchanged"	39	32	36	19	24	44	20	34	41	15
"18248"	"TRINITY_DN22275_c0_g1"	0.849218358870502	0.907588174524972	3.99401059974364	0.00167364676225558	0.0141106565260828	-1.1172703414717	"Unchanged"	43.87	33.8	38.5	27.77	45.09	84.82	34.31	60.16	81.38	66.48
"18249"	"TRINITY_DN22276_c0_g1"	0.292626588456771	-0.847893791416408	0.997230730854645	0.337722037436028	0.514197325381803	-5.54637595932156	"Unchanged"	15.36	10.47	15.21	17.13	11.97	12.24	14.17	10.11	18.74	16.56
"18250"	"TRINITY_DN22279_c0_g1"	0.040495391854563	-0.0779935056975094	0.151322979179869	0.882155826011612	0.932292766771748	-6.22253527967	"Unchanged"	24.33	19.13	21.5	28.82	34.55	15.64	27.65	25.4	25.65	22.12
"18251"	"TRINITY_DN2228_c0_g1"	0.894714950904031	5.4386303365691	11.3417150410303	6.5842370682925e-08	3.38395845943903e-05	8.67160079729751	"Unchanged"	850	750	885	776	852	1560	1201	1529	1696	1602
"18252"	"TRINITY_DN22281_c1_g1"	-0.516746070072719	0.0796503730991584	-1.65772522953195	0.1224473546596	0.260959643119231	-4.97631358875433	"Unchanged"	40.76	22.4	38.01	23.21	55.11	24.68	13.2	19.63	46.13	11.98
"18253"	"TRINITY_DN22284_c0_g1"	-0.165011003143292	0.974765027883515	-0.746800747346768	0.469112721238541	0.635991419882111	-6.18453683203458	"Unchanged"	65	63	36	45	73	43	45	39	60	44
"18254"	"TRINITY_DN22286_c0_g1"	-0.428488373252576	-1.52129402122511	-0.590987897531858	0.565149551017986	0.715772722487989	-5.64519526598275	"Unchanged"	21.46	15.72	3	19.91	7.1	9.03	20.9	10.12	2.04	2.01
"18255"	"TRINITY_DN22288_c0_g1"	-0.681315461752318	3.23463139159895	-3.58379346837091	0.00357746323492376	0.0234112988514904	-2.27238422007389	"Unchanged"	446.59	268.72	256.91	262.09	337.13	206.36	180.73	149.32	321.97	137.1
"18256"	"TRINITY_DN2229_c0_g1"	-0.887981765933512	3.68777596805605	-2.24050782842227	0.0440912321735601	0.130535079134657	-4.80338216692829	"Unchanged"	614.44	482	244.04	318.29	825	195	172	121	492.07	418.01
"18257"	"TRINITY_DN2229_c1_g1"	-0.524973193474458	4.05221367611808	-5.50563798781567	0.000120128047339145	0.00240608418802667	1.04882161162023	"Unchanged"	593	470	457	503	548	342	319	368	425	339
"18258"	"TRINITY_DN2229_c1_g2"	-0.784910539872016	0.4786923490281	-3.48855726431565	0.00427504191258208	0.0263636398401725	-1.96305650788301	"Unchanged"	66	43	43	32	64.68	23	18	28	32	28
"18259"	"TRINITY_DN22290_c0_g1"	1.00896626365435	-1.37636249616214	0.864717024938788	0.403618370430608	0.577542669950548	-5.47722445614975	"Unchanged"	8	16	2	25	3	38	29	16	1	21
"18260"	"TRINITY_DN22291_c0_g1"	-0.133472537403503	2.84046501271132	-0.933099992973578	0.368588417777369	0.544596733690619	-6.45032350589399	"Unchanged"	225.68	169.9	161.44	177.83	244.22	199.9	123.42	193.28	203.7	169.72
"18261"	"TRINITY_DN22292_c0_g2"	-0.642498698047652	2.49175795701688	-3.45607705282087	0.0045433555917702	0.0274878527083155	-2.37273191406266	"Unchanged"	241.12	188.15	169.16	154.48	161.89	142.86	127.8	87.32	162.02	74.49
"18262"	"TRINITY_DN22292_c0_g3"	0.203038403335949	0.658832318842145	0.846187125342972	0.413486004521943	0.586477688159566	-6.03437712586003	"Unchanged"	56.69	51.8	29.69	30.92	33.2	46.76	46.06	42.45	39.08	35.45
"18263"	"TRINITY_DN22292_c0_g4"	-0.311255171786066	2.57548603416732	-2.08059984935787	0.058833056790629	0.159013520205109	-4.86072746498527	"Unchanged"	132.92	184.31	186.88	168.65	191.77	161.98	135.04	123.15	162.15	108.35
"18264"	"TRINITY_DN22292_c0_g5"	0.390889469632179	2.19966484964994	1.45230381704825	0.171256449833807	0.327275953293395	-5.71898269631898	"Unchanged"	120.92	105.74	145.49	51.26	124.57	100.63	101.17	115.76	268.6	136.55
"18265"	"TRINITY_DN22292_c3_g1"	1.1352212322459	-1.32995760123163	2.49752068426466	0.0274888814776756	0.094205211267379	-3.38759518166798	"Unchanged"	8.21	3.27	6.73	11.84	11.72	7.64	11.07	24.27	16.83	12.33
"18266"	"TRINITY_DN22292_c4_g1"	-1.24621814158429	0.233596456413565	-4.5276636697601	0.000638827936577004	0.00734156290107577	-0.113647490479131	"Down-regulated"	56	48	52	27	66	20	8	17	30	20
"18267"	"TRINITY_DN22293_c0_g2"	-1.78838825536672	-0.397206334497587	-4.6925038053092	0.00047771264317435	0.0059807655449952	0.173008226881803	"Down-regulated"	46	55	33	27	34	4	5	8	20	15
"18268"	"TRINITY_DN22296_c0_g1"	0.00602506960931162	0.909555825768144	0.0249253134704305	0.980511316568221	0.988422183541786	-6.45726784348443	"Unchanged"	45.57	64.39	53.13	29.41	64.1	43.1	29.06	68	61.23	39.89
"18269"	"TRINITY_DN223_c0_g1"	0.150272559986776	5.45446380737782	1.24128680860291	0.237476907780719	0.407420064999247	-6.55212212932015	"Unchanged"	1330	1054.83	1108	1049	900	1419	856.98	1308	1427	1003
"18270"	"TRINITY_DN223_c1_g1"	0.118412005732246	0.636162004918294	0.473080603828313	0.644377665451378	0.775507597205135	-6.27865647763123	"Unchanged"	49.59	47.17	33	45	30	42	22	42	67.01	34
"18271"	"TRINITY_DN223_c1_g2"	0.555718028196085	0.439059978620213	2.23584530755669	0.0444666434201071	0.131248997893582	-4.15867905904659	"Unchanged"	43.87	22.23	29.6	17.13	45.2	53.55	30.46	43.04	40.7	38.19
"18272"	"TRINITY_DN223_c2_g1"	-1.03280717438417	0.847935268903277	-3.60665831496759	0.00342797165678213	0.0227435015977588	-1.80045050571445	"Down-regulated"	97.82	81.29	79.03	43.57	50.23	21.35	33.59	40.54	47.51	18.62
