"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"1307","TRINITY_DN21629_c4_g1",-1.99807856646785,-0.37997810045757,-5.05481733672731,0.000255376616745645,0.00391852584629752,0.729768771059337,59.58,38.43,57.69,20.61,42.75,7.54,2.17,9.38,20.03,8.75
"1308","TRINITY_DN21652_c3_g1",3.95078779494392,-1.09786749712384,5.83794960390145,7.01636382345745e-05,0.00173333392314581,1.23449986908461,8.75,7.74,3.01,0,4.03,36.58,49.74,47.06,83.05,26.47
"1309","TRINITY_DN21665_c1_g1",-1.75195516707838,-0.820649327043098,-4.99120320858057,0.000284695681490723,0.00420043848701851,0.58288101956707,36.02,33.01,23.99,20,31.01,13.04,4,7.01,10.02,2
"1310","TRINITY_DN21674_c0_g1",-1.6404914566275,-1.57850267556671,-3.47099632053602,0.00441804994484421,0.0269653579701663,-1.82248266480084,21,11,21,13,17,6,7,1,7,2
"1311","TRINITY_DN21682_c1_g1",1.48479895925052,1.73859996046086,7.35890218945591,7.26121863211114e-06,0.000444163843517346,4.1447887789388,46.27,59.06,44.06,58.96,57,187,130.02,152,124.99,128
"1312","TRINITY_DN21687_c0_g2",1.01167471754788,2.93737607562621,3.74055447234392,0.00267177132872876,0.0192201754763514,-1.92159899483139,139.84,171.44,82.54,166.99,162.96,231.69,199.8,209.25,487.1,347.89
"1313","TRINITY_DN21711_c0_g1",1.2809127663357,0.179303366989615,3.7605486640929,0.00257446554229424,0.0187392072828142,-1.43524062249277,19,19,26,10,33,49,22,42,95,33
"1314","TRINITY_DN21738_c0_g2",-2.57140683709508,-0.912283592830029,-4.5080593845672,0.000661445181740353,0.00750285020370917,-0.199243280477186,42.14,53.28,26.95,41.41,20.72,6.16,3.36,1,9.06,6.14
"1315","TRINITY_DN21738_c1_g1",-1.69435769335193,1.36394977826073,-8.7061485672801,1.23900651376349e-06,0.000164534224217336,5.80483789534098,144.67,119.5,104.01,118.77,110.93,30.61,27.77,35.32,36.51,47.07
"1316","TRINITY_DN21769_c0_g1",-2.74577835842213,-0.827105936676259,-6.5117722912197,2.47214431195528e-05,0.000926175895303364,2.44354530099462,38,36,39,36,44,1,4,5,8,9
"1317","TRINITY_DN21775_c0_g1",-1.58536337928948,4.45607908663399,-3.72105927230851,0.00277027315511101,0.0197069674089254,-2.19198963054325,908.56,525.58,532.48,1510.85,2490.55,309.52,212.69,303.22,590.66,300.49
"1318","TRINITY_DN21785_c0_g1",-1.15884025574418,-0.762472755843981,-3.26446556214541,0.00651251438197073,0.0349971304823097,-2.18602733336898,31,29,14,30,20,8,10,7,11,8
"1319","TRINITY_DN21786_c0_g1",-1.60361372150412,0.0749572204893066,-4.14717573988704,0.00126532889138941,0.0116213045730354,-0.741730850092836,65,70,22,53,52,15,11,15,19,10
"1320","TRINITY_DN2180_c5_g1",1.19017262300387,0.074826961992023,5.05670037565199,0.000254558514758775,0.00391319939447093,0.760660203245557,27.25,20.73,15.7,15.45,17.42,32.81,28.15,49.89,46.29,41.37
"1321","TRINITY_DN21802_c0_g1",-2.60163220966822,0.150527777990154,-7.35154876784483,7.33594789610595e-06,0.000447636487716732,3.90036408101849,107,64,61,53,89,9,9,9,28,4
"1322","TRINITY_DN2181_c8_g1",1.00800859332578,0.270930863730376,3.17217575831632,0.0077489692087778,0.0394032396945328,-2.49690957928777,18.58,27.41,30.68,18.91,21.39,26.32,55,28.98,57.06,54.63
"1323","TRINITY_DN2181_c9_g1",1.17057734770183,-0.122435745820454,3.36673297561551,0.00537292389362423,0.0306487961283683,-2.09347373066121,31.7,14.07,17.72,23.43,7.73,29.72,29.8,38.73,45.93,25.64
"1324","TRINITY_DN21817_c6_g1",3.06558299043275,-1.70851042986091,4.91471755655233,0.000324673586397112,0.00458530362045929,0.069080526438615,4.81,4,4.06,5.95,0,35.28,10.79,21.62,22.53,20.12
"1325","TRINITY_DN21841_c5_g1",-1.24349277131758,0.91277962365868,-5.21265924080318,0.00019548290486432,0.00327793360766237,0.977410628905266,67,69.01,93,86,68,34,19,48,26,27
"1326","TRINITY_DN21847_c0_g1",1.51982669768336,1.13009625051754,5.68472420457431,8.97336704224095e-05,0.00202420482876397,1.7213102413558,24,30,56,31,39,145,91,92,84,72
"1327","TRINITY_DN2186_c0_g1",1.09575228198537,3.37557883219325,3.96389477267064,0.00176875103562874,0.0146377067362549,-1.58199663801724,192.68,204.79,124.12,166.4,237.16,415.01,390.46,447.32,247.18,530.43
"1328","TRINITY_DN21875_c0_g2",2.86042136628534,-0.369563047846233,6.91044146189295,1.37287169633796e-05,0.000652504088894076,3.14632552350522,8,8,8.4,21.44,3.77,69.47,47.19,48.23,57.6,36.87
"1329","TRINITY_DN21879_c1_g1",2.87194770730101,-1.26312710603167,4.27315533687043,0.00100720694009094,0.00994696663715405,-0.628953134216323,3,2,6,8,9,57,24,20,43,11
