"","GeneID","logFC","AveExpr","t","P.Value","adj.P.Val","B","10L1brain","10L2brain","10L3brain","10L4brain","10L5brain","22L1brain","22L2brain","22L3brain","22L4brain","22L5brain"
"450","TRINITY_DN12875_c0_g2",-4.48786966710625,-2.81240191217084,-7.81238732091103,5.29632586874242e-06,0.000473041916512687,0.954546887462479,18.02,19.04,23.02,15.03,22.02,0,0,1,1,0
"451","TRINITY_DN12876_c1_g1",2.47530768211301,-1.55099166364635,3.64748873563038,0.0034281638978219,0.0253333149754044,-1.80284884182274,3.88,6.01,12.57,6.03,1.63,27.77,9.15,27.83,20.5,17.63
"452","TRINITY_DN12881_c0_g2",1.32854926886722,-0.166332503090698,3.62779292243131,0.00355304521946943,0.0259895789000721,-1.6539098993204,26.71,19.58,10.49,9.26,21.13,20.14,50.87,42.18,41.04,35.34
"453","TRINITY_DN12883_c1_g3",1.38814493556773,-1.37758712672618,3.7225390463211,0.00299210683939385,0.0231922821320362,-1.52087933874504,7,6,5,8,12,18,12,19,16,11
"454","TRINITY_DN12883_c1_g4",1.29029319659491,0.143955206043476,3.24037282673773,0.00722017169254494,0.0412086187608528,-2.35581844621635,9.75,15.75,25.98,35.42,26.84,36.85,43.98,39.1,40.83,67.06
"455","TRINITY_DN128888_c0_g1",-1.09788489445737,-0.573020832103814,-3.96709055630561,0.00192752185513303,0.0173354088141883,-1.0697735716743,29.07,30.54,29.21,17.72,34.65,12.87,11.38,6.49,13.05,11.82
"456","TRINITY_DN12892_c3_g1",-1.39105142872559,-0.127101049664419,-4.55948626425738,0.000682712127767545,0.00867695628682996,-0.130257740629656,54.76,43.6,33.08,32.8,43.5,9,13.77,22,10.19,17.65
"457","TRINITY_DN12932_c2_g3",1.64222844496356,5.41395610592986,3.4897809793667,0.00456921980785955,0.0305866224903563,-2.75694156585797,1591.46,645.21,632.19,663.24,289.28,4921.37,873.93,2574.22,2593.8,1152.71
"458","TRINITY_DN12941_c0_g1",1.01547935564237,3.07845951556678,9.04772215245045,1.17898407083606e-06,0.000208502157302215,5.9362263537383,169,161,161,171,146,327,295,364,342,298
"459","TRINITY_DN12944_c0_g1",1.03812182170948,1.68964372734253,4.98805418828139,0.000331327013757531,0.0055065041638514,0.430658909096679,55.67,56.84,92.28,52.93,61.96,180.76,125.94,103.73,129.31,94.72
"460","TRINITY_DN12947_c1_g1",1.26989780549367,-0.488389462515226,4.09867711433545,0.0015252243661541,0.0148699194761504,-0.859875803278972,13.96,19.8,16.81,9.28,10.14,22.74,24.02,24.95,31.04,39.31
"461","TRINITY_DN12957_c0_g2",1.07739392228095,2.29589566113737,7.33006970938339,9.97294246057257e-06,0.000659043639415061,3.85261851345245,87,96.65,87,118,82,184.91,165,195,235,185
"462","TRINITY_DN12965_c0_g1",1.31833049576897,2.11180965067667,3.53762897036247,0.00418698493427768,0.0288941526192721,-2.14815557420228,61.15,89.45,107.18,55,81.24,230.39,56.91,211.75,328.16,206.95
"463","TRINITY_DN12966_c0_g1",1.05324441577861,2.19863604745715,5.4067975428165,0.000167534155853536,0.00357580874897051,1.04850445623123,85,101,73,68,116,224,189,186,159,145
