"GeneID"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"	"Expression"	"10L1brain"	"10L2brain"	"10L3brain"	"10L4brain"	"10L5brain"	"22L1brain"	"22L2brain"	"22L3brain"	"22L4brain"	"22L5brain"
"30140"	"TRINITY_DN28516_c0_g1"	-0.288439316413378	0.509697138963548	-1.56315688275212	0.144407587685547	0.300856979277431	-5.15019144261404	"Unchanged"	44.3	37.83	54.14	38.51	48.41	30.29	29.34	31.01	50.13	25.7
"30141"	"TRINITY_DN28517_c0_g1"	-0.0699675214678623	3.48047320169597	-0.804708002527166	0.436892311225291	0.616495873498633	-6.64827831522368	"Unchanged"	316	282	342	285	327	308	261	311	377	233
"30142"	"TRINITY_DN28518_c0_g1"	-0.450357513184249	1.53042063175518	-1.07069480545439	0.3057055189097	0.49239154855612	-5.97177286485779	"Unchanged"	97	92	170	33	136	84	20	78	110	73
"30143"	"TRINITY_DN2852_c0_g1"	0.196274506963461	5.24757175795687	2.44552088618782	0.0311409255996338	0.10829972635283	-4.65393243447738	"Unchanged"	939.73	864.91	1017.66	940.27	1089.59	1214.63	841.5	1120.03	1322.83	1014.45
"30144"	"TRINITY_DN2852_c0_g2"	-0.48924777138404	3.78928225687142	-1.74682981505938	0.106600266445798	0.246107968139119	-5.58250783507886	"Unchanged"	568.81	590.9	273.3	645.41	299.08	343.46	332.23	344.4	358.08	216.09
"30145"	"TRINITY_DN2852_c0_g3"	0.134462604564646	3.82466475065762	1.46627587384109	0.168693981690088	0.333349752014271	-5.99031323635873	"Unchanged"	414.27	314.36	368.34	333.73	404.53	366.14	359.48	442.97	491.17	363.69
"30146"	"TRINITY_DN2852_c0_g4"	0.684059483657342	-0.860669327090279	1.90347222849531	0.0816338640013401	0.206375355299307	-4.35931229136252	"Unchanged"	9	19	18	7	15	16	22	12	19	19
"30147"	"TRINITY_DN2852_c1_g1"	0.126345539022172	0.950094524053426	0.464267052091208	0.650899828367482	0.785192741013816	-6.30580915693726	"Unchanged"	58.38	61.3	78.31	31.51	39.08	77.88	49.55	37.05	49.09	57.33
"30148"	"TRINITY_DN28522_c0_g1"	-0.692695888201501	5.47526532857307	-4.76583681527669	0.000480524169517063	0.00691912563739519	-0.470049036942435	"Unchanged"	1638.97	1320.92	2133.72	1116	1714	1019	653.97	985.99	1343	815.91
"30149"	"TRINITY_DN28524_c0_g1"	-0.688094812780956	-0.661728026635024	-2.65791415305859	0.0211204703836252	0.0837987905780218	-3.22514181708188	"Unchanged"	28	26	23	20	19	15	11	14	13	7
"30150"	"TRINITY_DN28525_c0_g1"	3.81579159472951	-1.72313410569097	4.38893948526821	0.000916465566957795	0.0105466599190467	-1.30177659189348	"Up-regulated"	9.33	0	2.02	0	14.26	20.03	20.22	32.15	49.55	27.84
"30151"	"TRINITY_DN28526_c0_g1"	1.16590541389645	-0.24201838128435	3.61446052395557	0.00364021466341185	0.026428384212471	-1.67278640936063	"Up-regulated"	16	28	13.21	7	26	38.38	24.64	41.62	34.59	25
"30152"	"TRINITY_DN28526_c0_g2"	-0.549289693685175	-1.20158068690792	-1.59160093002782	0.13787677586682	0.291692954744454	-4.69056570492731	"Unchanged"	14.45	14.59	21.21	14.5	11.74	6.79	9.94	6.64	8.41	10.94
"30153"	"TRINITY_DN28526_c0_g4"	1.1920561957867	-1.37766170802064	2.55286425326128	0.0256039234428339	0.0953025280105121	-3.25901270059865	"Unchanged"	8.3	10.07	13.1	4.05	6	15	10	28.74	14.07	8
"30154"	"TRINITY_DN28526_c1_g1"	0.170214039990246	0.22039994655213	0.423316769179257	0.679672551811004	0.805552258393788	-6.15289125094444	"Unchanged"	58.4	25.83	33.81	15.44	36.81	40.86	7.99	38.48	52.98	38.56
"30155"	"TRINITY_DN28526_c2_g1"	1.24540462217296	-1.38923762422567	2.9649414997997	0.0119974174338407	0.0574591227365346	-2.6390991604995	"Unchanged"	14.39	5	8.27	3.01	11.01	18	11	13	24.98	8.96
"30156"	"TRINITY_DN28528_c0_g1"	-0.838780703938516	-0.551643369013153	-0.99531074774449	0.339545741116764	0.526555469523384	-5.52478750283942	"Unchanged"	49.6	27.94	10.29	39.56	29.94	18.62	0	25.06	33.82	27.67
"30157"	"TRINITY_DN2853_c0_g1"	0.201205931082411	4.23357708254293	1.53052429225981	0.152228471634378	0.311430695017875	-5.97314286092604	"Unchanged"	559	390	589	416	442.27	508	528	538	543	628.04
"30158"	"TRINITY_DN2853_c1_g1"	-1.35358400144474	-1.20830684793385	-3.73100795854703	0.0029466116460198	0.022932293294262	-1.48159094905199	"Down-regulated"	24	21	22	18.01	15	9	6	7	6	3
"30159"	"TRINITY_DN28531_c0_g1"	0.233239630405357	-0.119248891592462	0.846479436655412	0.414112633723141	0.596016308385159	-5.80682303173974	"Unchanged"	23.87	23.28	38.84	19.64	20.44	18.83	16.19	37.75	35.05	22.31
"30160"	"TRINITY_DN28533_c0_g1"	0.793012106205924	0.169554630167949	3.90339153335268	0.00216022869750645	0.0186474810414428	-1.22863511916387	"Unchanged"	29	21	20.39	25.01	27.58	39.65	38.39	30.35	51	32
"30161"	"TRINITY_DN28533_c1_g1"	1.36608105549873	-1.39086518458442	2.43375740343145	0.0318140811196028	0.10992025333509	-3.42477334245578	"Unchanged"	10	2	20.61	4.99	12.42	18.35	14.61	13.65	16	14
"30162"	"TRINITY_DN28535_c0_g1"	0.34772731093325	-1.39495571739576	0.607618621973994	0.554947017345504	0.715218972080283	-5.57185814343432	"Unchanged"	14.36	8.17	5.77	8.31	18.19	8.08	17.09	16.52	19.22	1.23
"30163"	"TRINITY_DN28536_c0_g1"	-0.504022216538999	0.971483763245261	-2.14208392101687	0.0537527505957656	0.156275970234722	-4.3814409292932	"Unchanged"	76	79	65	32	85	45	35	44	48	41
"30164"	"TRINITY_DN28537_c0_g1"	-2.36087634084817	-0.406734342560807	-6.80842468330386	2.04188810280188e-05	0.000998409077325858	2.65755579920763	"Down-regulated"	54.94	34.7	46.31	42.93	65.25	11.99	4.61	3.68	10.67	9.44
"30165"	"TRINITY_DN2854_c0_g1"	-0.261733817991889	7.98599576648205	-4.54285784037564	0.000702480904938243	0.00885396948083989	-1.06617682042095	"Unchanged"	7431.66	6926.19	7738.23	6794.15	8416.3	6111.22	5815.92	6538.64	7200.46	6227.98
"30166"	"TRINITY_DN2854_c1_g1"	-0.156542363798807	3.84920569001222	-0.863183165168653	0.405229467207127	0.5880312772615	-6.66799562586128	"Unchanged"	448.86	361.99	303.03	375.05	635.47	340.07	401.58	395.23	379.1	343.56
"30167"	"TRINITY_DN2854_c2_g1"	-0.0363121955188868	1.32657608441112	-0.162375442523601	0.873755899945547	0.930413485662674	-6.49462580784343	"Unchanged"	96.58	70.66	49.55	68.02	72.28	46.39	68.25	84.92	78.91	53.9
"30168"	"TRINITY_DN28540_c0_g1"	-1.36739378679992	-1.34517812358585	-2.14820927529182	0.0531711659622445	0.155233725977935	-3.82911764891883	"Unchanged"	19	20	18	26	16	7	0	7	20	8
"30169"	"TRINITY_DN28541_c0_g1"	0.314423644188538	3.55215753860253	1.87277918858496	0.086060191829716	0.21392281728161	-5.35058299161952	"Unchanged"	370.57	282.48	212.7	315.16	262.44	310.64	356.4	417.38	361.12	334.86
"30170"	"TRINITY_DN28541_c1_g1"	0.409083041308809	2.73421217696623	3.26863410900778	0.00685434795513248	0.0398709133072	-2.76888565530093	"Unchanged"	147.75	177.04	176.92	129.04	156	235.04	168.99	229.88	214.06	194.99
"30171"	"TRINITY_DN28541_c1_g2"	-0.337156098385109	0.113121307326758	-1.3181974302376	0.21243807157028	0.387883661930569	-5.37624320753421	"Unchanged"	36.08	25	57	28	34	27	18.01	20	40	19
"30172"	"TRINITY_DN28547_c0_g1"	0.209097258778465	1.30433359106404	0.435584778031261	0.670994479958307	0.799434009883341	-6.40336455574165	"Unchanged"	123.88	101.16	37.97	113.86	20.76	60.98	48.43	71.13	88.97	82.95
"30173"	"TRINITY_DN28548_c0_g1"	2.32516972222609	-2.31200924964883	2.29544513814859	0.040859419202027	0.130361204129658	-3.61403756680402	"Unchanged"	2.23	0	18.46	0	17.67	11.6	3.23	18.31	20.29	5.28
"30174"	"TRINITY_DN2855_c0_g1"	0.953563794318516	1.69950328343685	3.09205810103533	0.0094892865045323	0.0491520335849748	-2.88207334488589	"Unchanged"	29.74	69.57	114.74	61.18	82	117.55	134.6	103.22	161.1	95.26
"30175"	"TRINITY_DN2855_c1_g1"	-1.08191308015971	1.61198791850592	-5.85399786671042	8.31107565902529e-05	0.00229676003758739	1.80541179725217	"Down-regulated"	131.37	139.72	137.65	90.96	116.5	47.14	49.49	51.23	96.13	39.99
"30176"	"TRINITY_DN2855_c2_g1"	-0.366848165042822	1.79659631055279	-1.58077957302471	0.140330480014877	0.295223695449474	-5.41059437252743	"Unchanged"	158.69	146.07	80.48	89.77	87.97	94.77	58.83	69.78	122.49	68.49
"30177"	"TRINITY_DN2855_c3_g1"	2.10355538771401	-2.07301600457544	2.32005820314627	0.0390869125428245	0.126467605378331	-3.56810707784548	"Unchanged"	15.12	10.74	0	0	9.62	8	14.59	17.89	11	11.16
"30178"	"TRINITY_DN28552_c1_g1"	-2.08139012047394	-0.863935534132039	-3.98604662305086	0.00186339012702454	0.0169551566615247	-1.09239813551833	"Down-regulated"	40.78	31	31.7	21.01	36	1	2	8	8.84	27.04
"30179"	"TRINITY_DN28553_c0_g1"	0.403529963992415	0.898955954781638	2.05242499930384	0.0629799722072805	0.173991668289409	-4.51199528215651	"Unchanged"	49	38	50	55	39	48	54	64	75	42
"30180"	"TRINITY_DN28554_c0_g1"	-2.40858927735643	1.10840744099405	-5.86111705155356	8.22070898819142e-05	0.00228728054564318	1.84652649089774	"Down-regulated"	205.55	100.34	136.22	159.77	93.85	52.89	21.1	19.49	10.91	31.34
"30181"	"TRINITY_DN28554_c1_g1"	-0.224328292371612	-1.15648316705297	-0.639551269098186	0.534676487433341	0.699020814678543	-5.65183178172119	"Unchanged"	13.05	20.48	12.15	14.45	11.07	7.18	9.05	12.47	8.11	12.25
"30182"	"TRINITY_DN28554_c2_g1"	0.378037184353429	-0.535399274487279	0.712632122154402	0.489917413441235	0.662378757665778	-5.81103202160149	"Unchanged"	15.36	24.85	27.07	17.32	10.13	12.46	7.88	9.65	62.74	36.76
"30183"	"TRINITY_DN28557_c0_g1"	0.76343351269067	-0.261536052036135	2.49817452677867	0.0282933000481236	0.101548326521378	-3.56450090329916	"Unchanged"	13.05	14.61	26	24.42	17.81	21.53	26.9	39.64	29.88	21.83
"30184"	"TRINITY_DN28559_c0_g1"	1.45978737251158	1.12652072406907	5.81719823996991	8.79526452381021e-05	0.00236857809132753	1.77737959730058	"Up-regulated"	32.24	48.3	23.26	52.1	39.3	89.13	88.02	106.98	135.17	67.19
"30185"	"TRINITY_DN2856_c0_g1"	-0.130796398046507	4.21312199415194	-1.64264886119269	0.126800034828341	0.276231139210454	-5.81187481070787	"Unchanged"	521	521	517	526	542	459	448	501	556	438
"30186"	"TRINITY_DN28561_c0_g1"	-0.534442132370899	2.04719611697536	-1.4539468389165	0.172021046046006	0.33778855634917	-5.63468714603185	"Unchanged"	237.99	64.74	110.96	202.42	137.22	75.78	42	116.37	132.99	120.49
"30187"	"TRINITY_DN28568_c0_g1"	-0.716380082879314	6.24191880152044	-5.88847233019173	7.88304435077033e-05	0.00223129455504625	1.34199978171708	"Unchanged"	2614.73	2283.93	3728.73	2093.68	2824.68	1548.88	1229.28	1771.61	2030.55	1433.96
"30188"	"TRINITY_DN2857_c0_g1"	1.33805051985119	4.93153675590906	18.2924734910384	5.00938361092995e-10	4.32343957788722e-06	13.5220240257063	"Up-regulated"	549	489.92	540.51	493.77	529.92	1399.42	1252.32	1292.84	1419.7	1154.01
"30189"	"TRINITY_DN28574_c0_g1"	0.257468982909394	-1.01124690083155	0.53945996014615	0.599595160091581	0.748487108706206	-5.76875391666811	"Unchanged"	9	22	12	24	9	22	12	5	19	12
"30190"	"TRINITY_DN28575_c0_g1"	0.293374689575618	-1.54582997637339	0.3053480711112	0.765417036058507	0.863486789333669	-5.63847069874131	"Unchanged"	13.51	0	32.95	5	43.87	13	5.31	9.27	21.41	3
"30191"	"TRINITY_DN28575_c0_g4"	-1.41519148411623	-1.30902554824977	-3.91526924165136	0.00211473497954741	0.0183980461276	-1.23886468540952	"Down-regulated"	19.01	17	24	12	25	5.76	3	5	7	6
"30192"	"TRINITY_DN28576_c0_g1"	-1.18516011257291	-1.25865354046584	-3.38150295303049	0.00557100398997985	0.0348058689885671	-2.00350700546049	"Down-regulated"	20	16	20	15	18	7	11	6	5	4
"30193"	"TRINITY_DN28577_c0_g1"	-0.0417841022613967	-0.259658980876767	-0.130208676034025	0.898593342329735	0.94488576513017	-6.12642380050974	"Unchanged"	32.05	21.1	21.1	14.31	37.27	10.5	19.22	21.55	29.74	27.05
"30194"	"TRINITY_DN28578_c0_g1"	0.179196745156866	-0.813837536628632	0.431193093639599	0.674095426678859	0.801455288049282	-5.89324642464122	"Unchanged"	17.52	21.64	20	16	8.57	17	3.35	22	19.69	17.77
"30195"	"TRINITY_DN2858_c0_g1"	-0.321500419961693	8.42245822099372	-3.48124505264044	0.0046410638648004	0.0308976188699721	-3.03437659093059	"Unchanged"	9514.63	9805.51	11115.92	9982.03	10248.41	9754.46	9011.58	8585.03	9230.1	6124.04
"30196"	"TRINITY_DN28580_c0_g1"	1.01156708942608	-1.42019767242232	1.93276822311431	0.0776045447303952	0.199619779114643	-4.15338350146076	"Unchanged"	20.73	12	4	4	7	9.24	10.98	7	28.64	14.71
"30197"	"TRINITY_DN28587_c2_g1"	-0.199983482426642	-1.06170654675427	-0.0964430488308154	0.924786326756695	0.960263166510188	-5.88814939033911	"Unchanged"	0	116.71	108.58	0	85.54	0	108.74	69.38	1.2	70.09
"30198"	"TRINITY_DN2859_c0_g1"	0.171013712676344	4.56092824644788	1.74708862399712	0.106553882284031	0.246074098325791	-5.71225402009117	"Unchanged"	529.14	650	643	587.5	619	753	647	658	725	594
"30199"	"TRINITY_DN28591_c0_g1"	1.00254093262011	-0.00896532770970959	3.36772837155586	0.0057135570492672	0.0353285526721996	-2.12262219457237	"Up-regulated"	23.89	16.46	17.94	32.45	15.7	36.03	20.17	30	55.08	43.66
"30200"	"TRINITY_DN28593_c0_g1"	-0.0885251806988675	1.55333884408572	-0.480854406741117	0.639407154453448	0.77756787584454	-6.44036419406287	"Unchanged"	68.42	85.9	118.64	80.73	74.53	83.38	59.02	64.98	106.3	66.59
"30201"	"TRINITY_DN28594_c0_g1"	0.893088882645256	-1.42564114229326	1.3087948096999	0.215505109326779	0.391354050563176	-4.9328150378037	"Unchanged"	3	16.65	6.06	13.99	9.68	22	21.14	7	6	13.74
"30202"	"TRINITY_DN28597_c0_g1"	1.24495130365903	-1.47784380777028	0.772260929466423	0.455140301209506	0.632030134835438	-5.37927529734007	"Unchanged"	86.02	0	25.42	23.59	0	15.37	0	31.43	38.74	40.25
"30203"	"TRINITY_DN28597_c0_g2"	-0.116407718294651	1.09351765578691	-0.310350105939177	0.761704517317304	0.861113976250352	-6.40158879023839	"Unchanged"	64.39	66.43	39.45	57.61	96.9	82.99	16.9	36.71	98.54	72.56
"30204"	"TRINITY_DN28597_c4_g1"	0.132904323656621	-0.172904054565925	0.318560519871801	0.75562420574462	0.857159352851584	-6.10301648625351	"Unchanged"	46.18	15.43	23.42	33.58	15.54	21.13	28.57	26	44.47	8.31
"30205"	"TRINITY_DN286_c0_g1"	0.0523865647583843	6.16060868233949	0.622271312002624	0.545593030859543	0.707821635579562	-7.14761533772104	"Unchanged"	1976.18	1818.98	1912.11	1845.01	2044.15	1955.04	2145.52	1911.85	2051.14	1761.2
"30206"	"TRINITY_DN286_c1_g1"	0.0893697812394812	-0.788620971846468	0.256652890372708	0.801864161885708	0.886842390066875	-5.96169083296535	"Unchanged"	13	19	15.06	14.39	19.03	16	21.01	18.99	9	11.71
"30207"	"TRINITY_DN286_c1_g2"	0.512316200597503	1.34612314614246	2.97082771539561	0.0118678143975685	0.057023199234822	-3.03878600705759	"Unchanged"	65.43	47	64.08	58.59	62.32	70.48	85.54	95.8	96.02	59.4
"30208"	"TRINITY_DN286_c2_g1"	-0.639624993103957	2.24756252073212	-3.02863754786064	0.0106670482613464	0.0532090448485832	-3.10601642921984	"Unchanged"	133	166.99	179.01	134	194	85	110	105	83	136.46
"30209"	"TRINITY_DN2860_c0_g1"	0.108639760965192	3.496185826347	0.657932372719835	0.523202358276998	0.689974341284164	-6.76205395356357	"Unchanged"	355.23	332.22	273.61	317.82	218.38	322.79	296.08	334.62	438.92	218.73
"30210"	"TRINITY_DN2860_c1_g1"	-0.340268948011739	1.62203496318585	-1.89154312183285	0.0833288426646902	0.209169581445589	-4.9178138883486	"Unchanged"	123.89	82.71	107.4	70.16	100.1	70.13	44.32	69.38	113.16	76.17
"30211"	"TRINITY_DN28606_c0_g1"	-0.651620149986683	0.910619150808863	-2.33360798481755	0.0381428168203023	0.124280993717046	-4.05219169605884	"Unchanged"	111.48	64.21	66.95	33.73	70.61	41.11	32	45.89	60.13	22
"30212"	"TRINITY_DN28608_c0_g1"	-0.185940817398364	4.12727607779557	-0.504667264383501	0.623078602811437	0.765820156639417	-6.96999145981651	"Unchanged"	915.2	773.7	259.9	244.33	728.15	312	352.2	547.17	580.18	490.65
"30213"	"TRINITY_DN28609_c0_g2"	-1.14977936830493	0.319740567848516	-0.574729146636003	0.576261651416551	0.73133107928588	-6.08153898328494	"Unchanged"	293.11	185.8	66.41	0	174.91	128.18	2.84	0	140.67	146.87
"30214"	"TRINITY_DN28609_c1_g1"	0.26010211481475	0.171083205638915	0.964102800323359	0.354325474712257	0.540961176577516	-5.76758833107866	"Unchanged"	30.72	24.09	36.91	20.11	36.84	24.14	25.31	26.66	34.76	52.96
"30215"	"TRINITY_DN28609_c2_g1"	0.0315395438701906	-1.28075493264944	0.0853600578592127	0.933405477452968	0.965075063834228	-5.79897239053671	"Unchanged"	17.8	13.17	12.2	5.21	13.98	12.95	7	16.75	9.07	5.61
"30216"	"TRINITY_DN2861_c0_g1"	-0.180061001722295	5.06978731300941	-0.55089544146738	0.591976676030319	0.743028029817843	-7.07993675891912	"Unchanged"	1321.64	1533.48	433.09	1282.66	787.71	747	953.91	900.7	778	877.56
"30217"	"TRINITY_DN28610_c0_g1"	0.0784138696414195	-0.0735097690811643	0.210177494926867	0.837112285763964	0.908903255610577	-6.15534341313322	"Unchanged"	43	16	33	19	28	13	29	48	32	15
"30218"	"TRINITY_DN28612_c0_g1"	-0.661148812502413	0.843509931603024	-2.74429815489134	0.0180193283248272	0.075535641979695	-3.33877390516622	"Unchanged"	93.35	49.05	51.78	56.43	71.89	38.39	17.5	44.66	50.54	38.97
"30219"	"TRINITY_DN28612_c1_g1"	-1.52006431776904	-1.02535154089162	-3.6590775574457	0.00335679502491654	0.0249596496895424	-1.5782557914142	"Down-regulated"	26.72	16.76	28.12	28.1	25.47	10.66	1.11	4.18	15.79	5.28
"30220"	"TRINITY_DN28614_c2_g1"	-1.21612154106875	-0.672658960741366	-2.71543092697781	0.0190021491154628	0.0782239806481356	-3.09870777240196	"Unchanged"	47.2	30.78	16.76	27.76	23.45	4.69	2.88	21.07	15.28	12.01
"30221"	"TRINITY_DN28614_c4_g1"	-1.11405609592724	-0.11925242627563	-1.29550503465681	0.219901485359188	0.396699278833185	-5.33020056245027	"Unchanged"	78.9	70.25	19.93	6.85	97.38	4.45	4.76	9.28	56.17	49.8
"30222"	"TRINITY_DN28614_c4_g2"	-0.524024469566732	-1.0157474155566	-1.49087641229849	0.162218357384764	0.324720930140308	-4.87662810386713	"Unchanged"	23.31	15.89	28.77	11.85	11.44	11.94	9.44	10.35	10.35	6.57
"30223"	"TRINITY_DN28615_c0_g1"	-0.242668311611897	4.22133631390689	-1.246775855845	0.236646265769621	0.416383125978158	-6.33460546636839	"Unchanged"	809.94	516.95	408.87	522.87	550.53	473.45	545.77	431.46	404.37	489.47
"30224"	"TRINITY_DN28615_c1_g1"	-0.954911264363525	-0.260047914992812	-2.98999847334377	0.0114553341452035	0.0557140493402305	-2.72834710920829	"Unchanged"	43.75	30.64	25.08	25.84	47.16	19.14	9.12	13.12	32.8	6.46
"30225"	"TRINITY_DN28615_c5_g1"	-1.01437504578045	-0.114605170896011	-2.25950278051391	0.0435864385472633	0.135979946780783	-3.97065358186191	"Unchanged"	59.56	30.44	33.42	23.49	43.11	31.86	24.44	27.27	7.18	6.46
"30226"	"TRINITY_DN2862_c0_g1"	-0.113556686392017	5.05750168902775	-1.07039613662617	0.305834436775699	0.492537537059328	-6.65044079296555	"Unchanged"	832.3	953.38	961.46	1102.64	896.89	899.93	771.48	903.61	943.45	784.22
"30227"	"TRINITY_DN28621_c0_g1"	0.505505722313882	1.29934592024411	1.56790944600566	0.143298065837119	0.299376822118111	-5.31763993949011	"Unchanged"	26.58	91.68	83.69	47.55	67.44	79.18	52.94	86.65	90.57	80.66
"30228"	"TRINITY_DN28624_c0_g1"	1.22421717647702	-0.640931831118999	3.34790506592168	0.00592523725037297	0.0362439078714675	-2.07187129285825	"Up-regulated"	11	12	21	4	23	28	18	23	37	21
"30229"	"TRINITY_DN28626_c0_g1"	1.71335735134225	-1.18301890971553	3.38993848998272	0.00548549401496514	0.0344690903345875	-1.99724033987709	"Up-regulated"	10	6	5	12	7	25	8	36	18	19
"30230"	"TRINITY_DN28627_c0_g1"	0.103768738056164	1.36290802298164	0.61099097432155	0.552786335774788	0.713589381667932	-6.32230794381134	"Unchanged"	69.23	67.96	89.65	56	63.34	74.31	78.76	57.86	86.51	57.94
"30231"	"TRINITY_DN28629_c0_g1"	1.34271407134507	-1.64646626235737	2.77551749221355	0.0170128908911015	0.07279645613664	-2.92299791626327	"Unchanged"	13	3	6	7	6	12	16	11	17	7
"30232"	"TRINITY_DN2863_c0_g1"	0.103275461451536	4.730066253494	1.28853894824622	0.222234840031649	0.399660079570298	-6.36146292485301	"Unchanged"	748.43	676.47	703.84	687.2	685.51	744.47	565.26	787.15	928.29	705.46
"30233"	"TRINITY_DN2863_c0_g2"	0.667114685033302	3.87552050608788	2.40366059550038	0.0336010167641479	0.113981611815821	-4.52936712579393	"Unchanged"	321.27	317.68	242.7	568.82	222.93	539.25	735.29	414.73	488.08	380.89
"30234"	"TRINITY_DN2863_c1_g1"	0.392796086473992	2.54755845154055	2.61041146010573	0.0230435540394172	0.0886743272855236	-3.91655680942899	"Unchanged"	134.89	147.97	113.2	153.35	148.39	204.21	157.16	186.41	176.05	182.97
"30235"	"TRINITY_DN2863_c2_g1"	0.250870105831128	5.43538466366534	2.32466119345263	0.0387637087716851	0.12569047525562	-4.883141614274	"Unchanged"	1359.37	967.7	1116.15	793.17	1257.06	1244.35	1240.11	1218.84	1571.47	1101.68
"30236"	"TRINITY_DN2863_c3_g1"	0.415324936131521	3.26840321566346	2.64396094748569	0.0216683917769872	0.0852426485306233	-3.99986569377505	"Unchanged"	240.5	183.99	234.31	236.61	244.44	431.08	216.53	305.64	393.24	212.02
"30237"	"TRINITY_DN28630_c0_g1"	-0.429713693730138	2.16920136692283	-2.18887440079996	0.0494581667529739	0.14806917348433	-4.55870437898267	"Unchanged"	133.04	100	202	120.04	176	104	110.01	126	112	73
"30238"	"TRINITY_DN28631_c0_g1"	0.449073185373062	-1.88316423215303	0.667384052735768	0.517358334325193	0.685460502407524	-5.34094839973652	"Unchanged"	3.48	9.82	8.84	6.26	12.03	3.44	0.88	16.56	16.92	9.78
"30239"	"TRINITY_DN28631_c0_g2"	0.284852757227173	1.6864059426352	1.14533444288486	0.274755480759905	0.458805361759619	-5.93161849448079	"Unchanged"	51	108	102	86	75	118	63	115.33	119	68
"30240"	"TRINITY_DN28631_c4_g1"	-0.276291614396833	0.744150603249736	-0.634328290453132	0.537962902332165	0.70171270263626	-6.15971580419331	"Unchanged"	87.86	52.42	16.32	56.78	78.71	35.62	41.32	29.91	37.98	54.56
"30241"	"TRINITY_DN28632_c0_g1"	0.00211922840176414	1.15539113502009	0.0108064282473365	0.991558327919395	0.995294248916876	-6.46772620318633	"Unchanged"	69.51	75.85	69.68	49.86	48.54	77.72	57.47	53.48	59.41	46.2
"30242"	"TRINITY_DN28633_c0_g1"	-0.193646269744037	1.42679274717136	-0.88974696710918	0.391369932035347	0.575293568461294	-6.12492941814377	"Unchanged"	67.99	101.47	96.05	73.41	64.56	94.38	59	48.3	70	64
"30243"	"TRINITY_DN28635_c1_g1"	0.442621531583237	2.85660019921963	1.81875844954637	0.0943853679823824	0.227229186012194	-5.29367685121536	"Unchanged"	185.57	242.99	121.33	208.3	121.53	186	213.37	293.58	221.18	240.24
"30244"	"TRINITY_DN28636_c0_g1"	0.534420122610383	-0.693523528715857	1.6316984407071	0.129108082109396	0.279463490913983	-4.79378627767943	"Unchanged"	11	17	20	10	20	19	19	27	20	10
"30245"	"TRINITY_DN28637_c0_g1"	0.0817552770010255	4.83055625909583	0.348731341468203	0.733430482540042	0.842078308946464	-7.14717636468718	"Unchanged"	765	713.76	1196	400	930	857	485	1054	1093	623
"30246"	"TRINITY_DN28639_c0_g1"	0.981500301261313	1.81238582549347	3.64563395515687	0.00343972992464877	0.0253885606828357	-1.90750121711445	"Unchanged"	60.75	57.67	73.81	69.92	85.9	213.48	157.58	128.14	97.23	98.18
"30247"	"TRINITY_DN2864_c0_g1"	0.413982224336759	1.24282171927787	2.3787076422798	0.0351556428228926	0.117600833641184	-4.04927513413625	"Unchanged"	60.02	62.26	46.61	58.95	60.53	76.35	62.03	79.92	98.61	48.67
"30248"	"TRINITY_DN2864_c0_g2"	0.302761639639922	5.72701522263538	3.95156364198031	0.00198174861066474	0.01763656820909	-1.95321995848413	"Unchanged"	1228.57	1229.27	1341.41	1356.52	1360.44	1580.3	1458.74	1709.9	1673.69	1474.72
"30249"	"TRINITY_DN2864_c1_g1"	-0.532802522714415	-1.42546962170148	-1.00227164780087	0.336310906231343	0.523356393827982	-5.25857462974036	"Unchanged"	7.65	14.24	15.5	9	23.18	11.21	9.24	1.99	7.4	11.14
"30250"	"TRINITY_DN2864_c2_g1"	-0.455134030978304	2.14938310908457	-1.06283074166687	0.309113576350603	0.495915237056591	-6.12070333906676	"Unchanged"	77.35	65.88	210.29	240.33	222.2	76.34	110.65	78.94	96.58	167.31
"30251"	"TRINITY_DN28641_c0_g1"	0.426698162963901	2.10970907736852	3.37179624993374	0.00567107723555144	0.0351956057108198	-2.46340695750869	"Unchanged"	114	96	128	88	89.84	133	124	133	172	114
"30252"	"TRINITY_DN28642_c2_g1"	0.313949354534064	-0.892443373771042	0.787574796457978	0.44646796197611	0.624612401886524	-5.65168639403485	"Unchanged"	18.09	19.07	7.03	17.47	14.33	22.93	5.02	20.27	21.32	8.38
"30253"	"TRINITY_DN28648_c0_g1"	-0.18271284715135	2.66414354794418	-0.939720204512562	0.366188621106605	0.552258409010795	-6.35872315361903	"Unchanged"	120.07	188.78	248.17	175.23	209.14	158.05	134.39	192.9	166.46	153.27
"30254"	"TRINITY_DN28648_c0_g2"	0.414815215702906	0.651125053349834	1.02686805406741	0.325060474946868	0.51167247170919	-5.81525216104188	"Unchanged"	48.66	68.67	14.88	29.45	57.93	76.12	31.76	33.81	77.84	32
"30255"	"TRINITY_DN28648_c1_g1"	-0.14717156432559	-0.221848876474105	-0.397989218655363	0.697740116524047	0.818058513671067	-6.06146428328591	"Unchanged"	34.39	39.46	11.13	27.18	28.79	22.7	13.85	25.57	31.94	11.22
"30256"	"TRINITY_DN28649_c0_g1"	-0.276032070727583	-0.154520420432957	-0.44430438266945	0.664856406823022	0.795112158696315	-6.05582141778776	"Unchanged"	31.89	35.41	19.5	18.07	44.81	113.65	9.35	35	16.01	4
